Date,Nation,Metric,Admissions
30/04/2022,Northern Ireland,NewAdmissions,6
30/04/2022,England,NewAdmissions,718
30/04/2022,Wales,NewAdmissions,18
01/05/2022,Wales,NewAdmissions,19
01/05/2022,Scotland,NewAdmissions,74
01/05/2022,Northern Ireland,NewAdmissions,8
01/05/2022,England,NewAdmissions,807
02/05/2022,Northern Ireland,NewAdmissions,8
02/05/2022,England,NewAdmissions,828
02/05/2022,Wales,NewAdmissions,18
02/05/2022,Scotland,NewAdmissions,92
03/05/2022,Scotland,NewAdmissions,102
03/05/2022,Northern Ireland,NewAdmissions,8
03/05/2022,England,NewAdmissions,893
03/05/2022,Wales,NewAdmissions,16
04/05/2022,Wales,NewAdmissions,29
04/05/2022,Scotland,NewAdmissions,94
04/05/2022,Northern Ireland,NewAdmissions,10
04/05/2022,England,NewAdmissions,873
05/05/2022,Northern Ireland,NewAdmissions,4
05/05/2022,England,NewAdmissions,777
05/05/2022,Wales,NewAdmissions,18
05/05/2022,Scotland,NewAdmissions,74
06/05/2022,Scotland,NewAdmissions,79
06/05/2022,England,NewAdmissions,721
06/05/2022,Northern Ireland,NewAdmissions,9
06/05/2022,Wales,NewAdmissions,17
07/05/2022,Wales,NewAdmissions,19
07/05/2022,Scotland,NewAdmissions,69
07/05/2022,England,NewAdmissions,607
07/05/2022,Northern Ireland,NewAdmissions,12
08/05/2022,Northern Ireland,NewAdmissions,5
08/05/2022,England,NewAdmissions,669
08/05/2022,Wales,NewAdmissions,16
08/05/2022,Scotland,NewAdmissions,63
09/05/2022,Scotland,NewAdmissions,104
09/05/2022,England,NewAdmissions,731
09/05/2022,Northern Ireland,NewAdmissions,8
09/05/2022,Wales,NewAdmissions,8
10/05/2022,Wales,NewAdmissions,17
10/05/2022,Scotland,NewAdmissions,121
10/05/2022,Northern Ireland,NewAdmissions,12
10/05/2022,England,NewAdmissions,726
11/05/2022,Northern Ireland,NewAdmissions,6
11/05/2022,England,NewAdmissions,671
11/05/2022,Wales,NewAdmissions,16
11/05/2022,Scotland,NewAdmissions,82
12/05/2022,Scotland,NewAdmissions,88
12/05/2022,England,NewAdmissions,680
12/05/2022,Northern Ireland,NewAdmissions,6
12/05/2022,Wales,NewAdmissions,19
13/05/2022,Wales,NewAdmissions,13
13/05/2022,Scotland,NewAdmissions,71
13/05/2022,Northern Ireland,NewAdmissions,6
13/05/2022,England,NewAdmissions,542
14/05/2022,England,NewAdmissions,553
14/05/2022,Northern Ireland,NewAdmissions,8
14/05/2022,Wales,NewAdmissions,8
14/05/2022,Scotland,NewAdmissions,49
15/05/2022,Scotland,NewAdmissions,49
15/05/2022,Northern Ireland,NewAdmissions,7
15/05/2022,England,NewAdmissions,566
15/05/2022,Wales,NewAdmissions,14
16/05/2022,Wales,NewAdmissions,8
16/05/2022,Scotland,NewAdmissions,90
16/05/2022,Northern Ireland,NewAdmissions,13
16/05/2022,England,NewAdmissions,589
17/05/2022,England,NewAdmissions,576
17/05/2022,Northern Ireland,NewAdmissions,4
17/05/2022,Wales,NewAdmissions,12
17/05/2022,Scotland,NewAdmissions,81
18/05/2022,Scotland,NewAdmissions,80
18/05/2022,Northern Ireland,NewAdmissions,10
18/05/2022,England,NewAdmissions,626
18/05/2022,Wales,NewAdmissions,10
19/05/2022,Wales,NewAdmissions,10
19/05/2022,Scotland,NewAdmissions,69
19/05/2022,Northern Ireland,NewAdmissions,7
19/05/2022,England,NewAdmissions,573
20/05/2022,England,NewAdmissions,450
20/05/2022,Northern Ireland,NewAdmissions,6
20/05/2022,Wales,NewAdmissions,7
20/05/2022,Scotland,NewAdmissions,72
21/05/2022,Scotland,NewAdmissions,56
21/05/2022,Northern Ireland,NewAdmissions,4
21/05/2022,England,NewAdmissions,387
21/05/2022,Wales,NewAdmissions,8
22/05/2022,Wales,NewAdmissions,12
22/05/2022,Scotland,NewAdmissions,52
22/05/2022,Northern Ireland,NewAdmissions,11
22/05/2022,England,NewAdmissions,463
23/05/2022,England,NewAdmissions,505
23/05/2022,Northern Ireland,NewAdmissions,16
23/05/2022,Wales,NewAdmissions,6
23/05/2022,Scotland,NewAdmissions,73
24/05/2022,Scotland,NewAdmissions,109
24/05/2022,Northern Ireland,NewAdmissions,6
24/05/2022,England,NewAdmissions,461
24/05/2022,Wales,NewAdmissions,10
25/05/2022,Wales,NewAdmissions,11
25/05/2022,Scotland,NewAdmissions,108
25/05/2022,England,NewAdmissions,475
25/05/2022,Northern Ireland,NewAdmissions,6
26/05/2022,England,NewAdmissions,421
26/05/2022,Northern Ireland,NewAdmissions,4
26/05/2022,Wales,NewAdmissions,12
26/05/2022,Scotland,NewAdmissions,70
27/05/2022,Scotland,NewAdmissions,77
27/05/2022,Northern Ireland,NewAdmissions,5
27/05/2022,England,NewAdmissions,442
27/05/2022,Wales,NewAdmissions,5
28/05/2022,Wales,NewAdmissions,10
28/05/2022,Scotland,NewAdmissions,60
28/05/2022,Northern Ireland,NewAdmissions,6
28/05/2022,England,NewAdmissions,382
29/05/2022,England,NewAdmissions,428
29/05/2022,Northern Ireland,NewAdmissions,3
29/05/2022,Wales,NewAdmissions,7
29/05/2022,Scotland,NewAdmissions,84
30/05/2022,Scotland,NewAdmissions,105
30/05/2022,England,NewAdmissions,465
30/05/2022,Northern Ireland,NewAdmissions,6
30/05/2022,Wales,NewAdmissions,1
31/05/2022,Wales,NewAdmissions,9
31/05/2022,Scotland,NewAdmissions,80
31/05/2022,Northern Ireland,NewAdmissions,6
31/05/2022,England,NewAdmissions,502
01/06/2022,Northern Ireland,NewAdmissions,15
01/06/2022,England,NewAdmissions,480
01/06/2022,Wales,NewAdmissions,3
01/06/2022,Scotland,NewAdmissions,89
02/06/2022,Scotland,NewAdmissions,106
02/06/2022,England,NewAdmissions,412
02/06/2022,Northern Ireland,NewAdmissions,4
02/06/2022,Wales,NewAdmissions,8
03/06/2022,Wales,NewAdmissions,3
03/06/2022,Scotland,NewAdmissions,91
03/06/2022,England,NewAdmissions,404
03/06/2022,Northern Ireland,NewAdmissions,9
04/06/2022,Northern Ireland,NewAdmissions,8
04/06/2022,England,NewAdmissions,443
04/06/2022,Wales,NewAdmissions,7
04/06/2022,Scotland,NewAdmissions,75
05/06/2022,Scotland,NewAdmissions,96
05/06/2022,Northern Ireland,NewAdmissions,12
05/06/2022,England,NewAdmissions,531
05/06/2022,Wales,NewAdmissions,5
06/06/2022,Wales,NewAdmissions,4
06/06/2022,Scotland,NewAdmissions,131
06/06/2022,England,NewAdmissions,606
06/06/2022,Northern Ireland,NewAdmissions,12
07/06/2022,Northern Ireland,NewAdmissions,24
07/06/2022,England,NewAdmissions,577
07/06/2022,Wales,NewAdmissions,4
07/06/2022,Scotland,NewAdmissions,124
08/06/2022,Scotland,NewAdmissions,127
08/06/2022,England,NewAdmissions,664
08/06/2022,Northern Ireland,NewAdmissions,13
08/06/2022,Wales,NewAdmissions,10
09/06/2022,Wales,NewAdmissions,10
09/06/2022,Scotland,NewAdmissions,127
09/06/2022,England,NewAdmissions,627
09/06/2022,Northern Ireland,NewAdmissions,15
10/06/2022,Northern Ireland,NewAdmissions,18
10/06/2022,England,NewAdmissions,589
10/06/2022,Wales,NewAdmissions,11
10/06/2022,Scotland,NewAdmissions,135
11/06/2022,Scotland,NewAdmissions,95
11/06/2022,Northern Ireland,NewAdmissions,18
11/06/2022,England,NewAdmissions,583
11/06/2022,Wales,NewAdmissions,9
12/06/2022,Wales,NewAdmissions,11
12/06/2022,Scotland,NewAdmissions,107
12/06/2022,England,NewAdmissions,659
12/06/2022,Northern Ireland,NewAdmissions,10
13/06/2022,England,NewAdmissions,722
13/06/2022,Northern Ireland,NewAdmissions,14
13/06/2022,Wales,NewAdmissions,7
13/06/2022,Scotland,NewAdmissions,144
14/06/2022,Scotland,NewAdmissions,150
14/06/2022,Northern Ireland,NewAdmissions,19
14/06/2022,England,NewAdmissions,763
14/06/2022,Wales,NewAdmissions,15
15/06/2022,Wales,NewAdmissions,15
15/06/2022,Scotland,NewAdmissions,157
15/06/2022,England,NewAdmissions,842
15/06/2022,Northern Ireland,NewAdmissions,24
16/06/2022,Northern Ireland,NewAdmissions,21
16/06/2022,England,NewAdmissions,822
16/06/2022,Wales,NewAdmissions,11
16/06/2022,Scotland,NewAdmissions,151
17/06/2022,Scotland,NewAdmissions,155
17/06/2022,Northern Ireland,NewAdmissions,16
17/06/2022,England,NewAdmissions,829
17/06/2022,Wales,NewAdmissions,13
18/06/2022,Wales,NewAdmissions,17
18/06/2022,Scotland,NewAdmissions,112
18/06/2022,Northern Ireland,NewAdmissions,12
18/06/2022,England,NewAdmissions,797
19/06/2022,England,NewAdmissions,942
19/06/2022,Northern Ireland,NewAdmissions,22
19/06/2022,Wales,NewAdmissions,20
19/06/2022,Scotland,NewAdmissions,105
20/06/2022,Scotland,NewAdmissions,171
20/06/2022,England,NewAdmissions,1055
20/06/2022,Northern Ireland,NewAdmissions,21
20/06/2022,Wales,NewAdmissions,9
21/06/2022,Wales,NewAdmissions,13
21/06/2022,Scotland,NewAdmissions,187
21/06/2022,England,NewAdmissions,1155
21/06/2022,Northern Ireland,NewAdmissions,36
22/06/2022,England,NewAdmissions,1133
22/06/2022,Northern Ireland,NewAdmissions,21
22/06/2022,Wales,NewAdmissions,21
22/06/2022,Scotland,NewAdmissions,178
23/06/2022,Scotland,NewAdmissions,195
23/06/2022,England,NewAdmissions,1210
23/06/2022,Northern Ireland,NewAdmissions,27
23/06/2022,Wales,NewAdmissions,27
24/06/2022,Wales,NewAdmissions,18
24/06/2022,Scotland,NewAdmissions,216
24/06/2022,England,NewAdmissions,1072
24/06/2022,Northern Ireland,NewAdmissions,35
25/06/2022,England,NewAdmissions,1011
25/06/2022,Northern Ireland,NewAdmissions,31
25/06/2022,Wales,NewAdmissions,35
25/06/2022,Scotland,NewAdmissions,160
26/06/2022,Scotland,NewAdmissions,157
26/06/2022,Northern Ireland,NewAdmissions,23
26/06/2022,England,NewAdmissions,1276
26/06/2022,Wales,NewAdmissions,23
27/06/2022,Wales,NewAdmissions,8
27/06/2022,Scotland,NewAdmissions,192
27/06/2022,England,NewAdmissions,1438
27/06/2022,Northern Ireland,NewAdmissions,30
28/06/2022,Northern Ireland,NewAdmissions,24
28/06/2022,England,NewAdmissions,1454
28/06/2022,Wales,NewAdmissions,19
28/06/2022,Scotland,NewAdmissions,226
29/06/2022,Scotland,NewAdmissions,196
29/06/2022,England,NewAdmissions,1572
29/06/2022,Northern Ireland,NewAdmissions,38
29/06/2022,Wales,NewAdmissions,35
30/06/2022,Wales,NewAdmissions,23
30/06/2022,Scotland,NewAdmissions,201
30/06/2022,Northern Ireland,NewAdmissions,44
30/06/2022,England,NewAdmissions,1596
01/07/2022,England,NewAdmissions,1326
01/07/2022,Northern Ireland,NewAdmissions,24
01/07/2022,Wales,NewAdmissions,18
01/07/2022,Scotland,NewAdmissions,185
02/07/2022,Scotland,NewAdmissions,167
02/07/2022,England,NewAdmissions,1374
02/07/2022,Northern Ireland,NewAdmissions,40
02/07/2022,Wales,NewAdmissions,15
03/07/2022,Wales,NewAdmissions,16
03/07/2022,Scotland,NewAdmissions,130
03/07/2022,England,NewAdmissions,1795
03/07/2022,Northern Ireland,NewAdmissions,40
04/07/2022,Northern Ireland,NewAdmissions,39
04/07/2022,England,NewAdmissions,1911
04/07/2022,Wales,NewAdmissions,15
04/07/2022,Scotland,NewAdmissions,197
05/07/2022,Scotland,NewAdmissions,203
05/07/2022,England,NewAdmissions,1926
05/07/2022,Northern Ireland,NewAdmissions,41
05/07/2022,Wales,NewAdmissions,12
06/07/2022,Wales,NewAdmissions,21
06/07/2022,Scotland,NewAdmissions,191
06/07/2022,England,NewAdmissions,1945
06/07/2022,Northern Ireland,NewAdmissions,42
07/07/2022,Northern Ireland,NewAdmissions,33
07/07/2022,England,NewAdmissions,1967
07/07/2022,Wales,NewAdmissions,28
07/07/2022,Scotland,NewAdmissions,209
08/07/2022,Scotland,NewAdmissions,171
08/07/2022,Northern Ireland,NewAdmissions,39
08/07/2022,England,NewAdmissions,1696
08/07/2022,Wales,NewAdmissions,23
09/07/2022,Wales,NewAdmissions,24
09/07/2022,Scotland,NewAdmissions,148
09/07/2022,England,NewAdmissions,1601
09/07/2022,Northern Ireland,NewAdmissions,36
10/07/2022,Northern Ireland,NewAdmissions,44
10/07/2022,England,NewAdmissions,1889
10/07/2022,Wales,NewAdmissions,25
10/07/2022,Scotland,NewAdmissions,117
11/07/2022,Scotland,NewAdmissions,205
11/07/2022,Northern Ireland,NewAdmissions,40
11/07/2022,England,NewAdmissions,2005
11/07/2022,Wales,NewAdmissions,15
12/07/2022,Wales,NewAdmissions,28
12/07/2022,Scotland,NewAdmissions,208
12/07/2022,England,NewAdmissions,1945
12/07/2022,Northern Ireland,NewAdmissions,31
13/07/2022,Northern Ireland,NewAdmissions,30
13/07/2022,England,NewAdmissions,1946
13/07/2022,Wales,NewAdmissions,28
13/07/2022,Scotland,NewAdmissions,175
14/07/2022,Scotland,NewAdmissions,159
14/07/2022,Northern Ireland,NewAdmissions,33
14/07/2022,England,NewAdmissions,1839
14/07/2022,Wales,NewAdmissions,28
15/07/2022,Wales,NewAdmissions,24
15/07/2022,Scotland,NewAdmissions,140
15/07/2022,England,NewAdmissions,1487
15/07/2022,Northern Ireland,NewAdmissions,35
16/07/2022,England,NewAdmissions,1373
16/07/2022,Northern Ireland,NewAdmissions,22
16/07/2022,Wales,NewAdmissions,28
16/07/2022,Scotland,NewAdmissions,118
17/07/2022,Scotland,NewAdmissions,135
17/07/2022,Northern Ireland,NewAdmissions,9
17/07/2022,England,NewAdmissions,1694
17/07/2022,Wales,NewAdmissions,22
18/07/2022,Wales,NewAdmissions,12
18/07/2022,Scotland,NewAdmissions,184
18/07/2022,England,NewAdmissions,1754
18/07/2022,Northern Ireland,NewAdmissions,43
19/07/2022,Northern Ireland,NewAdmissions,34
19/07/2022,England,NewAdmissions,1834
19/07/2022,Wales,NewAdmissions,19
19/07/2022,Scotland,NewAdmissions,158
20/07/2022,Scotland,NewAdmissions,162
20/07/2022,England,NewAdmissions,1715
20/07/2022,Northern Ireland,NewAdmissions,34
20/07/2022,Wales,NewAdmissions,26
21/07/2022,Wales,NewAdmissions,25
21/07/2022,Scotland,NewAdmissions,144
21/07/2022,England,NewAdmissions,1550
21/07/2022,Northern Ireland,NewAdmissions,26
22/07/2022,England,NewAdmissions,1231
22/07/2022,Northern Ireland,NewAdmissions,24
22/07/2022,Wales,NewAdmissions,24
22/07/2022,Scotland,NewAdmissions,142
23/07/2022,Scotland,NewAdmissions,127
23/07/2022,England,NewAdmissions,1139
23/07/2022,Northern Ireland,NewAdmissions,15
23/07/2022,Wales,NewAdmissions,29
24/07/2022,Wales,NewAdmissions,19
24/07/2022,Scotland,NewAdmissions,100
24/07/2022,England,NewAdmissions,1307
24/07/2022,Northern Ireland,NewAdmissions,17
25/07/2022,England,NewAdmissions,1345
25/07/2022,Northern Ireland,NewAdmissions,23
25/07/2022,Wales,NewAdmissions,11
25/07/2022,Scotland,NewAdmissions,136
26/07/2022,Scotland,NewAdmissions,116
26/07/2022,England,NewAdmissions,1318
26/07/2022,Northern Ireland,NewAdmissions,16
26/07/2022,Wales,NewAdmissions,17
27/07/2022,Wales,NewAdmissions,21
27/07/2022,Scotland,NewAdmissions,128
27/07/2022,England,NewAdmissions,1197
27/07/2022,Northern Ireland,NewAdmissions,17
28/07/2022,England,NewAdmissions,1165
28/07/2022,Northern Ireland,NewAdmissions,11
28/07/2022,Wales,NewAdmissions,18
28/07/2022,Scotland,NewAdmissions,128
29/07/2022,England,NewAdmissions,996
29/07/2022,Scotland,NewAdmissions,107
29/07/2022,Northern Ireland,NewAdmissions,13
29/07/2022,Wales,NewAdmissions,20
30/07/2022,Wales,NewAdmissions,15
30/07/2022,Scotland,NewAdmissions,79
30/07/2022,Northern Ireland,NewAdmissions,17
30/07/2022,England,NewAdmissions,936
31/07/2022,England,NewAdmissions,1138
31/07/2022,Northern Ireland,NewAdmissions,16
31/07/2022,Scotland,NewAdmissions,79
31/07/2022,Wales,NewAdmissions,10
01/08/2022,Wales,NewAdmissions,13
01/08/2022,Scotland,NewAdmissions,108
01/08/2022,England,NewAdmissions,1120
01/08/2022,Northern Ireland,NewAdmissions,12
02/08/2022,Scotland,NewAdmissions,107
02/08/2022,Northern Ireland,NewAdmissions,12
02/08/2022,England,NewAdmissions,1062
02/08/2022,Wales,NewAdmissions,18
03/08/2022,Wales,NewAdmissions,21
03/08/2022,England,NewAdmissions,1059
03/08/2022,Northern Ireland,NewAdmissions,18
03/08/2022,Scotland,NewAdmissions,94
04/08/2022,Northern Ireland,NewAdmissions,14
04/08/2022,Scotland,NewAdmissions,87
04/08/2022,England,NewAdmissions,1017
04/08/2022,Wales,NewAdmissions,9
05/08/2022,Wales,NewAdmissions,20
05/08/2022,England,NewAdmissions,910
05/08/2022,Scotland,NewAdmissions,75
05/08/2022,Northern Ireland,NewAdmissions,12
06/08/2022,Northern Ireland,NewAdmissions,13
06/08/2022,Scotland,NewAdmissions,47
06/08/2022,England,NewAdmissions,775
06/08/2022,Wales,NewAdmissions,13
07/08/2022,Wales,NewAdmissions,15
07/08/2022,Northern Ireland,NewAdmissions,9
07/08/2022,England,NewAdmissions,899
07/08/2022,Scotland,NewAdmissions,62
08/08/2022,Scotland,NewAdmissions,85
08/08/2022,Northern Ireland,NewAdmissions,13
08/08/2022,England,NewAdmissions,975
08/08/2022,Wales,NewAdmissions,15
09/08/2022,Wales,NewAdmissions,13
09/08/2022,Northern Ireland,NewAdmissions,11
09/08/2022,England,NewAdmissions,973
09/08/2022,Scotland,NewAdmissions,88
10/08/2022,Scotland,NewAdmissions,89
10/08/2022,Northern Ireland,NewAdmissions,14
10/08/2022,England,NewAdmissions,1009
10/08/2022,Wales,NewAdmissions,15
11/08/2022,Wales,NewAdmissions,17
11/08/2022,Northern Ireland,NewAdmissions,21
11/08/2022,Scotland,NewAdmissions,77
11/08/2022,England,NewAdmissions,901
12/08/2022,England,NewAdmissions,740
12/08/2022,Northern Ireland,NewAdmissions,14
12/08/2022,Scotland,NewAdmissions,94
12/08/2022,Wales,NewAdmissions,19
13/08/2022,Wales,NewAdmissions,14
13/08/2022,Scotland,NewAdmissions,56
13/08/2022,England,NewAdmissions,762
13/08/2022,Northern Ireland,NewAdmissions,10
14/08/2022,Northern Ireland,NewAdmissions,10
14/08/2022,Scotland,NewAdmissions,54
14/08/2022,England,NewAdmissions,759
14/08/2022,Wales,NewAdmissions,15
15/08/2022,Wales,NewAdmissions,8
15/08/2022,England,NewAdmissions,861
15/08/2022,Northern Ireland,NewAdmissions,13
15/08/2022,Scotland,NewAdmissions,91
16/08/2022,England,NewAdmissions,818
16/08/2022,Scotland,NewAdmissions,67
16/08/2022,Northern Ireland,NewAdmissions,10
16/08/2022,Wales,NewAdmissions,10
17/08/2022,Wales,NewAdmissions,15
17/08/2022,Northern Ireland,NewAdmissions,4
17/08/2022,Scotland,NewAdmissions,58
17/08/2022,England,NewAdmissions,788
18/08/2022,Scotland,NewAdmissions,57
18/08/2022,England,NewAdmissions,692
18/08/2022,Northern Ireland,NewAdmissions,9
18/08/2022,Wales,NewAdmissions,12
19/08/2022,Wales,NewAdmissions,5
19/08/2022,Scotland,NewAdmissions,74
19/08/2022,England,NewAdmissions,648
19/08/2022,Northern Ireland,NewAdmissions,12
20/08/2022,Northern Ireland,NewAdmissions,7
20/08/2022,Scotland,NewAdmissions,35
20/08/2022,England,NewAdmissions,585
20/08/2022,Wales,NewAdmissions,12
21/08/2022,Wales,NewAdmissions,6
21/08/2022,England,NewAdmissions,605
21/08/2022,Scotland,NewAdmissions,52
21/08/2022,Northern Ireland,NewAdmissions,9
22/08/2022,Northern Ireland,NewAdmissions,9
22/08/2022,England,NewAdmissions,670
22/08/2022,Scotland,NewAdmissions,69
22/08/2022,Wales,NewAdmissions,3
23/08/2022,Wales,NewAdmissions,10
23/08/2022,England,NewAdmissions,707
23/08/2022,Scotland,NewAdmissions,67
23/08/2022,Northern Ireland,NewAdmissions,7
24/08/2022,Northern Ireland,NewAdmissions,8
24/08/2022,Scotland,NewAdmissions,71
24/08/2022,England,NewAdmissions,643
24/08/2022,Wales,NewAdmissions,9
25/08/2022,Wales,NewAdmissions,6
25/08/2022,Northern Ireland,NewAdmissions,17
25/08/2022,Scotland,NewAdmissions,74
25/08/2022,England,NewAdmissions,646
26/08/2022,Northern Ireland,NewAdmissions,9
26/08/2022,England,NewAdmissions,512
26/08/2022,Scotland,NewAdmissions,49
26/08/2022,Wales,NewAdmissions,6
27/08/2022,Wales,NewAdmissions,3
27/08/2022,England,NewAdmissions,475
27/08/2022,Northern Ireland,NewAdmissions,8
27/08/2022,Scotland,NewAdmissions,40
28/08/2022,England,NewAdmissions,539
28/08/2022,Scotland,NewAdmissions,50
28/08/2022,Northern Ireland,NewAdmissions,8
28/08/2022,Wales,NewAdmissions,5
29/08/2022,Wales,NewAdmissions,2
29/08/2022,England,NewAdmissions,602
29/08/2022,Northern Ireland,NewAdmissions,9
29/08/2022,Scotland,NewAdmissions,63
30/08/2022,England,NewAdmissions,612
30/08/2022,Scotland,NewAdmissions,53
30/08/2022,Northern Ireland,NewAdmissions,5
30/08/2022,Wales,NewAdmissions,4
31/08/2022,Wales,NewAdmissions,4
31/08/2022,England,NewAdmissions,580
31/08/2022,Northern Ireland,NewAdmissions,6
31/08/2022,Scotland,NewAdmissions,58
01/09/2022,England,NewAdmissions,534
01/09/2022,Scotland,NewAdmissions,60
01/09/2022,Northern Ireland,NewAdmissions,17
01/09/2022,Wales,NewAdmissions,5
02/09/2022,Wales,NewAdmissions,5
02/09/2022,Northern Ireland,NewAdmissions,9
02/09/2022,Scotland,NewAdmissions,68
02/09/2022,England,NewAdmissions,466
