Date,Nation,Metric,Deaths
17/01/2022,Wales,DeathsByDate,13
18/01/2022,Scotland,DeathsByDate,14
18/01/2022,Wales,DeathsByDate,11
18/01/2022,Northern Ireland,DeathsByDate,6
18/01/2022,England,DeathsByDate,202
19/01/2022,Northern Ireland,DeathsByDate,7
19/01/2022,England,DeathsByDate,180
19/01/2022,Scotland,DeathsByDate,21
19/01/2022,Wales,DeathsByDate,13
20/01/2022,Wales,DeathsByDate,6
20/01/2022,Scotland,DeathsByDate,21
20/01/2022,Northern Ireland,DeathsByDate,7
20/01/2022,England,DeathsByDate,167
21/01/2022,Northern Ireland,DeathsByDate,5
21/01/2022,England,DeathsByDate,213
21/01/2022,Scotland,DeathsByDate,19
21/01/2022,Wales,DeathsByDate,11
22/01/2022,England,DeathsByDate,195
22/01/2022,Scotland,DeathsByDate,17
22/01/2022,Wales,DeathsByDate,6
22/01/2022,Northern Ireland,DeathsByDate,6
23/01/2022,Northern Ireland,DeathsByDate,7
23/01/2022,Scotland,DeathsByDate,22
23/01/2022,Wales,DeathsByDate,8
23/01/2022,England,DeathsByDate,181
24/01/2022,Scotland,DeathsByDate,14
24/01/2022,England,DeathsByDate,204
24/01/2022,Wales,DeathsByDate,6
24/01/2022,Northern Ireland,DeathsByDate,5
25/01/2022,Northern Ireland,DeathsByDate,6
25/01/2022,Scotland,DeathsByDate,19
25/01/2022,England,DeathsByDate,156
25/01/2022,Wales,DeathsByDate,12
26/01/2022,Scotland,DeathsByDate,12
26/01/2022,Wales,DeathsByDate,8
26/01/2022,England,DeathsByDate,175
26/01/2022,Northern Ireland,DeathsByDate,1
27/01/2022,Northern Ireland,DeathsByDate,12
27/01/2022,Scotland,DeathsByDate,19
27/01/2022,England,DeathsByDate,179
27/01/2022,Wales,DeathsByDate,10
28/01/2022,England,DeathsByDate,163
28/01/2022,Scotland,DeathsByDate,21
28/01/2022,Wales,DeathsByDate,14
28/01/2022,Northern Ireland,DeathsByDate,4
29/01/2022,Northern Ireland,DeathsByDate,5
29/01/2022,Scotland,DeathsByDate,13
29/01/2022,Wales,DeathsByDate,3
29/01/2022,England,DeathsByDate,160
30/01/2022,England,DeathsByDate,169
30/01/2022,Scotland,DeathsByDate,13
30/01/2022,Wales,DeathsByDate,6
30/01/2022,Northern Ireland,DeathsByDate,2
31/01/2022,Northern Ireland,DeathsByDate,2
31/01/2022,Wales,DeathsByDate,13
31/01/2022,Scotland,DeathsByDate,14
31/01/2022,England,DeathsByDate,178
01/02/2022,Wales,DeathsByDate,11
01/02/2022,England,DeathsByDate,170
01/02/2022,Scotland,DeathsByDate,18
01/02/2022,Northern Ireland,DeathsByDate,8
02/02/2022,Northern Ireland,DeathsByDate,4
02/02/2022,Wales,DeathsByDate,9
02/02/2022,England,DeathsByDate,164
02/02/2022,Scotland,DeathsByDate,11
03/02/2022,Wales,DeathsByDate,7
03/02/2022,Scotland,DeathsByDate,15
03/02/2022,England,DeathsByDate,163
03/02/2022,Northern Ireland,DeathsByDate,6
04/02/2022,Northern Ireland,DeathsByDate,3
04/02/2022,Scotland,DeathsByDate,7
04/02/2022,England,DeathsByDate,144
04/02/2022,Wales,DeathsByDate,6
05/02/2022,England,DeathsByDate,152
05/02/2022,Wales,DeathsByDate,6
05/02/2022,Scotland,DeathsByDate,12
05/02/2022,Northern Ireland,DeathsByDate,2
06/02/2022,Northern Ireland,DeathsByDate,6
06/02/2022,Scotland,DeathsByDate,13
06/02/2022,England,DeathsByDate,132
06/02/2022,Wales,DeathsByDate,7
07/02/2022,England,DeathsByDate,124
07/02/2022,Wales,DeathsByDate,3
07/02/2022,Scotland,DeathsByDate,8
07/02/2022,Northern Ireland,DeathsByDate,5
08/02/2022,Northern Ireland,DeathsByDate,6
08/02/2022,Scotland,DeathsByDate,12
08/02/2022,Wales,DeathsByDate,5
08/02/2022,England,DeathsByDate,135
09/02/2022,Wales,DeathsByDate,9
09/02/2022,England,DeathsByDate,118
09/02/2022,Scotland,DeathsByDate,10
09/02/2022,Northern Ireland,DeathsByDate,7
10/02/2022,Northern Ireland,DeathsByDate,4
10/02/2022,Wales,DeathsByDate,2
10/02/2022,Scotland,DeathsByDate,12
10/02/2022,England,DeathsByDate,106
11/02/2022,Wales,DeathsByDate,9
11/02/2022,England,DeathsByDate,121
11/02/2022,Scotland,DeathsByDate,5
11/02/2022,Northern Ireland,DeathsByDate,6
12/02/2022,Northern Ireland,DeathsByDate,4
12/02/2022,Scotland,DeathsByDate,10
12/02/2022,Wales,DeathsByDate,3
12/02/2022,England,DeathsByDate,127
13/02/2022,Scotland,DeathsByDate,9
13/02/2022,England,DeathsByDate,110
13/02/2022,Wales,DeathsByDate,6
13/02/2022,Northern Ireland,DeathsByDate,2
14/02/2022,Northern Ireland,DeathsByDate,3
14/02/2022,Wales,DeathsByDate,9
14/02/2022,England,DeathsByDate,131
14/02/2022,Scotland,DeathsByDate,15
15/02/2022,England,DeathsByDate,103
15/02/2022,Scotland,DeathsByDate,13
15/02/2022,Wales,DeathsByDate,14
15/02/2022,Northern Ireland,DeathsByDate,3
16/02/2022,Northern Ireland,DeathsByDate,6
16/02/2022,Scotland,DeathsByDate,10
16/02/2022,Wales,DeathsByDate,7
16/02/2022,England,DeathsByDate,110
17/02/2022,England,DeathsByDate,104
17/02/2022,Wales,DeathsByDate,6
17/02/2022,Scotland,DeathsByDate,11
17/02/2022,Northern Ireland,DeathsByDate,3
18/02/2022,Northern Ireland,DeathsByDate,6
18/02/2022,Scotland,DeathsByDate,16
18/02/2022,Wales,DeathsByDate,4
18/02/2022,England,DeathsByDate,101
19/02/2022,Wales,DeathsByDate,9
19/02/2022,Scotland,DeathsByDate,8
19/02/2022,England,DeathsByDate,97
19/02/2022,Northern Ireland,DeathsByDate,7
20/02/2022,Northern Ireland,DeathsByDate,8
20/02/2022,Scotland,DeathsByDate,12
20/02/2022,Wales,DeathsByDate,1
20/02/2022,England,DeathsByDate,106
21/02/2022,Wales,DeathsByDate,1
21/02/2022,England,DeathsByDate,94
21/02/2022,Scotland,DeathsByDate,11
21/02/2022,Northern Ireland,DeathsByDate,4
22/02/2022,Northern Ireland,DeathsByDate,6
22/02/2022,England,DeathsByDate,92
22/02/2022,Scotland,DeathsByDate,16
22/02/2022,Wales,DeathsByDate,6
23/02/2022,England,DeathsByDate,91
23/02/2022,Wales,DeathsByDate,8
23/02/2022,Scotland,DeathsByDate,17
23/02/2022,Northern Ireland,DeathsByDate,3
24/02/2022,Northern Ireland,DeathsByDate,5
24/02/2022,Scotland,DeathsByDate,16
24/02/2022,Wales,DeathsByDate,10
24/02/2022,England,DeathsByDate,95
25/02/2022,Wales,DeathsByDate,11
25/02/2022,Scotland,DeathsByDate,11
25/02/2022,England,DeathsByDate,90
25/02/2022,Northern Ireland,DeathsByDate,8
26/02/2022,Northern Ireland,DeathsByDate,2
26/02/2022,Scotland,DeathsByDate,14
26/02/2022,Wales,DeathsByDate,6
26/02/2022,England,DeathsByDate,81
27/02/2022,Wales,DeathsByDate,4
27/02/2022,Scotland,DeathsByDate,18
27/02/2022,England,DeathsByDate,92
27/02/2022,Northern Ireland,DeathsByDate,5
28/02/2022,Northern Ireland,DeathsByDate,4
28/02/2022,England,DeathsByDate,82
28/02/2022,Scotland,DeathsByDate,13
28/02/2022,Wales,DeathsByDate,6
01/03/2022,Wales,DeathsByDate,4
01/03/2022,Scotland,DeathsByDate,14
01/03/2022,England,DeathsByDate,82
01/03/2022,Northern Ireland,DeathsByDate,6
02/03/2022,Northern Ireland,DeathsByDate,7
02/03/2022,Scotland,DeathsByDate,27
02/03/2022,England,DeathsByDate,108
02/03/2022,Wales,DeathsByDate,4
03/03/2022,Wales,DeathsByDate,2
03/03/2022,Scotland,DeathsByDate,19
03/03/2022,England,DeathsByDate,83
03/03/2022,Northern Ireland,DeathsByDate,1
04/03/2022,Northern Ireland,DeathsByDate,5
04/03/2022,England,DeathsByDate,86
04/03/2022,Wales,DeathsByDate,3
04/03/2022,Scotland,DeathsByDate,18
05/03/2022,England,DeathsByDate,81
05/03/2022,Scotland,DeathsByDate,11
05/03/2022,Wales,DeathsByDate,5
05/03/2022,Northern Ireland,DeathsByDate,4
06/03/2022,Northern Ireland,DeathsByDate,3
06/03/2022,Wales,DeathsByDate,10
06/03/2022,Scotland,DeathsByDate,18
06/03/2022,England,DeathsByDate,64
07/03/2022,Wales,DeathsByDate,7
07/03/2022,England,DeathsByDate,91
07/03/2022,Scotland,DeathsByDate,19
07/03/2022,Northern Ireland,DeathsByDate,6
08/03/2022,Northern Ireland,DeathsByDate,2
08/03/2022,Scotland,DeathsByDate,15
08/03/2022,England,DeathsByDate,100
08/03/2022,Wales,DeathsByDate,2
09/03/2022,England,DeathsByDate,88
09/03/2022,Wales,DeathsByDate,3
09/03/2022,Scotland,DeathsByDate,14
09/03/2022,Northern Ireland,DeathsByDate,1
10/03/2022,Northern Ireland,DeathsByDate,3
10/03/2022,Scotland,DeathsByDate,19
10/03/2022,England,DeathsByDate,91
10/03/2022,Wales,DeathsByDate,1
11/03/2022,Wales,DeathsByDate,3
11/03/2022,England,DeathsByDate,97
11/03/2022,Scotland,DeathsByDate,13
11/03/2022,Northern Ireland,DeathsByDate,7
12/03/2022,Northern Ireland,DeathsByDate,2
12/03/2022,Wales,DeathsByDate,3
12/03/2022,Scotland,DeathsByDate,17
12/03/2022,England,DeathsByDate,101
13/03/2022,Wales,DeathsByDate,9
13/03/2022,Scotland,DeathsByDate,21
13/03/2022,England,DeathsByDate,81
13/03/2022,Northern Ireland,DeathsByDate,1
14/03/2022,Northern Ireland,DeathsByDate,5
14/03/2022,Scotland,DeathsByDate,18
14/03/2022,England,DeathsByDate,115
14/03/2022,Wales,DeathsByDate,3
15/03/2022,England,DeathsByDate,100
15/03/2022,Wales,DeathsByDate,4
15/03/2022,Scotland,DeathsByDate,15
15/03/2022,Northern Ireland,DeathsByDate,3
16/03/2022,Northern Ireland,DeathsByDate,6
16/03/2022,England,DeathsByDate,107
16/03/2022,Wales,DeathsByDate,9
16/03/2022,Scotland,DeathsByDate,24
17/03/2022,Wales,DeathsByDate,5
17/03/2022,England,DeathsByDate,105
17/03/2022,Scotland,DeathsByDate,25
17/03/2022,Northern Ireland,DeathsByDate,1
18/03/2022,Northern Ireland,DeathsByDate,10
18/03/2022,England,DeathsByDate,121
18/03/2022,Wales,DeathsByDate,9
18/03/2022,Scotland,DeathsByDate,30
19/03/2022,England,DeathsByDate,121
19/03/2022,Wales,DeathsByDate,7
19/03/2022,Scotland,DeathsByDate,32
19/03/2022,Northern Ireland,DeathsByDate,5
20/03/2022,Northern Ireland,DeathsByDate,5
20/03/2022,Wales,DeathsByDate,8
20/03/2022,England,DeathsByDate,128
20/03/2022,Scotland,DeathsByDate,34
21/03/2022,Wales,DeathsByDate,11
21/03/2022,England,DeathsByDate,122
21/03/2022,Scotland,DeathsByDate,27
21/03/2022,Northern Ireland,DeathsByDate,3
22/03/2022,Northern Ireland,DeathsByDate,7
22/03/2022,England,DeathsByDate,123
22/03/2022,Wales,DeathsByDate,9
22/03/2022,Scotland,DeathsByDate,28
23/03/2022,Wales,DeathsByDate,8
23/03/2022,Scotland,DeathsByDate,24
23/03/2022,England,DeathsByDate,122
23/03/2022,Northern Ireland,DeathsByDate,4
24/03/2022,Northern Ireland,DeathsByDate,1
24/03/2022,England,DeathsByDate,119
24/03/2022,Scotland,DeathsByDate,33
24/03/2022,Wales,DeathsByDate,13
25/03/2022,Wales,DeathsByDate,13
25/03/2022,Scotland,DeathsByDate,23
25/03/2022,England,DeathsByDate,138
25/03/2022,Northern Ireland,DeathsByDate,8
26/03/2022,Northern Ireland,DeathsByDate,3
26/03/2022,Scotland,DeathsByDate,22
26/03/2022,England,DeathsByDate,129
26/03/2022,Wales,DeathsByDate,8
27/03/2022,Scotland,DeathsByDate,20
27/03/2022,England,DeathsByDate,127
27/03/2022,Wales,DeathsByDate,7
27/03/2022,Northern Ireland,DeathsByDate,6
28/03/2022,Northern Ireland,DeathsByDate,5
28/03/2022,Scotland,DeathsByDate,28
28/03/2022,Wales,DeathsByDate,8
28/03/2022,England,DeathsByDate,136
29/03/2022,Scotland,DeathsByDate,30
29/03/2022,England,DeathsByDate,155
29/03/2022,Wales,DeathsByDate,7
29/03/2022,Northern Ireland,DeathsByDate,4
30/03/2022,Northern Ireland,DeathsByDate,1
30/03/2022,Scotland,DeathsByDate,21
30/03/2022,Wales,DeathsByDate,10
30/03/2022,England,DeathsByDate,149
31/03/2022,Scotland,DeathsByDate,24
31/03/2022,Wales,DeathsByDate,6
31/03/2022,England,DeathsByDate,153
31/03/2022,Northern Ireland,DeathsByDate,9
01/04/2022,Northern Ireland,DeathsByDate,7
01/04/2022,Scotland,DeathsByDate,26
01/04/2022,England,DeathsByDate,162
01/04/2022,Wales,DeathsByDate,9
02/04/2022,England,DeathsByDate,170
02/04/2022,Wales,DeathsByDate,5
02/04/2022,Scotland,DeathsByDate,15
02/04/2022,Northern Ireland,DeathsByDate,2
03/04/2022,Northern Ireland,DeathsByDate,5
03/04/2022,Wales,DeathsByDate,10
03/04/2022,Scotland,DeathsByDate,19
03/04/2022,England,DeathsByDate,154
04/04/2022,Wales,DeathsByDate,8
04/04/2022,Scotland,DeathsByDate,23
04/04/2022,England,DeathsByDate,143
04/04/2022,Northern Ireland,DeathsByDate,5
05/04/2022,Northern Ireland,DeathsByDate,3
05/04/2022,England,DeathsByDate,160
05/04/2022,Scotland,DeathsByDate,28
05/04/2022,Wales,DeathsByDate,11
06/04/2022,Scotland,DeathsByDate,18
06/04/2022,England,DeathsByDate,163
06/04/2022,Wales,DeathsByDate,10
06/04/2022,Northern Ireland,DeathsByDate,4
07/04/2022,Northern Ireland,DeathsByDate,6
07/04/2022,Scotland,DeathsByDate,23
07/04/2022,England,DeathsByDate,188
07/04/2022,Wales,DeathsByDate,14
08/04/2022,Wales,DeathsByDate,12
08/04/2022,England,DeathsByDate,196
08/04/2022,Scotland,DeathsByDate,26
08/04/2022,Northern Ireland,DeathsByDate,4
09/04/2022,Northern Ireland,DeathsByDate,6
09/04/2022,England,DeathsByDate,148
09/04/2022,Wales,DeathsByDate,7
09/04/2022,Scotland,DeathsByDate,12
10/04/2022,Scotland,DeathsByDate,21
10/04/2022,Wales,DeathsByDate,12
10/04/2022,England,DeathsByDate,160
10/04/2022,Northern Ireland,DeathsByDate,4
11/04/2022,Northern Ireland,DeathsByDate,2
11/04/2022,Wales,DeathsByDate,9
11/04/2022,England,DeathsByDate,159
11/04/2022,Scotland,DeathsByDate,15
12/04/2022,Wales,DeathsByDate,12
12/04/2022,Scotland,DeathsByDate,23
12/04/2022,England,DeathsByDate,161
12/04/2022,Northern Ireland,DeathsByDate,3
13/04/2022,Northern Ireland,DeathsByDate,3
13/04/2022,England,DeathsByDate,184
13/04/2022,Scotland,DeathsByDate,23
13/04/2022,Wales,DeathsByDate,12
14/04/2022,Scotland,DeathsByDate,23
14/04/2022,Wales,DeathsByDate,6
14/04/2022,England,DeathsByDate,161
14/04/2022,Northern Ireland,DeathsByDate,2
15/04/2022,Northern Ireland,DeathsByDate,4
15/04/2022,Wales,DeathsByDate,7
15/04/2022,Scotland,DeathsByDate,16
15/04/2022,England,DeathsByDate,145
16/04/2022,England,DeathsByDate,140
16/04/2022,Scotland,DeathsByDate,13
16/04/2022,Wales,DeathsByDate,7
16/04/2022,Northern Ireland,DeathsByDate,3
17/04/2022,Northern Ireland,DeathsByDate,7
17/04/2022,Wales,DeathsByDate,9
17/04/2022,Scotland,DeathsByDate,11
17/04/2022,England,DeathsByDate,135
18/04/2022,Wales,DeathsByDate,11
18/04/2022,Scotland,DeathsByDate,13
18/04/2022,England,DeathsByDate,146
18/04/2022,Northern Ireland,DeathsByDate,4
19/04/2022,Northern Ireland,DeathsByDate,1
19/04/2022,England,DeathsByDate,128
19/04/2022,Wales,DeathsByDate,14
19/04/2022,Scotland,DeathsByDate,15
20/04/2022,Wales,DeathsByDate,5
20/04/2022,Scotland,DeathsByDate,14
20/04/2022,England,DeathsByDate,137
20/04/2022,Northern Ireland,DeathsByDate,5
21/04/2022,Northern Ireland,DeathsByDate,5
21/04/2022,Scotland,DeathsByDate,14
21/04/2022,England,DeathsByDate,134
21/04/2022,Wales,DeathsByDate,9
22/04/2022,Wales,DeathsByDate,9
22/04/2022,Scotland,DeathsByDate,14
22/04/2022,England,DeathsByDate,127
22/04/2022,Northern Ireland,DeathsByDate,5
23/04/2022,Northern Ireland,DeathsByDate,0
23/04/2022,Wales,DeathsByDate,7
23/04/2022,England,DeathsByDate,124
23/04/2022,Scotland,DeathsByDate,15
24/04/2022,England,DeathsByDate,106
24/04/2022,Scotland,DeathsByDate,10
24/04/2022,Wales,DeathsByDate,9
24/04/2022,Northern Ireland,DeathsByDate,6
25/04/2022,Northern Ireland,DeathsByDate,0
25/04/2022,Scotland,DeathsByDate,11
25/04/2022,England,DeathsByDate,106
25/04/2022,Wales,DeathsByDate,12
26/04/2022,Scotland,DeathsByDate,17
26/04/2022,England,DeathsByDate,95
26/04/2022,Wales,DeathsByDate,8
26/04/2022,Northern Ireland,DeathsByDate,5
27/04/2022,Northern Ireland,DeathsByDate,3
27/04/2022,England,DeathsByDate,117
27/04/2022,Scotland,DeathsByDate,8
27/04/2022,Wales,DeathsByDate,7
28/04/2022,England,DeathsByDate,110
28/04/2022,Scotland,DeathsByDate,11
28/04/2022,Wales,DeathsByDate,7
28/04/2022,Northern Ireland,DeathsByDate,2
29/04/2022,Northern Ireland,DeathsByDate,4
29/04/2022,England,DeathsByDate,81
29/04/2022,Scotland,DeathsByDate,17
29/04/2022,Wales,DeathsByDate,6
30/04/2022,England,DeathsByDate,91
30/04/2022,Wales,DeathsByDate,4
30/04/2022,Scotland,DeathsByDate,11
30/04/2022,Northern Ireland,DeathsByDate,1
01/05/2022,Northern Ireland,DeathsByDate,0
01/05/2022,Wales,DeathsByDate,4
01/05/2022,England,DeathsByDate,101
01/05/2022,Scotland,DeathsByDate,8
02/05/2022,Scotland,DeathsByDate,12
02/05/2022,Wales,DeathsByDate,5
02/05/2022,England,DeathsByDate,91
02/05/2022,Northern Ireland,DeathsByDate,1
03/05/2022,Northern Ireland,DeathsByDate,0
03/05/2022,England,DeathsByDate,84
03/05/2022,Scotland,DeathsByDate,18
03/05/2022,Wales,DeathsByDate,5
04/05/2022,Wales,DeathsByDate,2
04/05/2022,England,DeathsByDate,79
04/05/2022,Scotland,DeathsByDate,8
04/05/2022,Northern Ireland,DeathsByDate,1
05/05/2022,Northern Ireland,DeathsByDate,2
05/05/2022,England,DeathsByDate,72
05/05/2022,Wales,DeathsByDate,6
05/05/2022,Scotland,DeathsByDate,7
06/05/2022,Wales,DeathsByDate,1
06/05/2022,Scotland,DeathsByDate,7
06/05/2022,England,DeathsByDate,90
06/05/2022,Northern Ireland,DeathsByDate,0
07/05/2022,Northern Ireland,DeathsByDate,3
07/05/2022,Scotland,DeathsByDate,9
07/05/2022,Wales,DeathsByDate,8
07/05/2022,England,DeathsByDate,83
08/05/2022,Wales,DeathsByDate,3
08/05/2022,Scotland,DeathsByDate,7
08/05/2022,England,DeathsByDate,74
08/05/2022,Northern Ireland,DeathsByDate,1
09/05/2022,Northern Ireland,DeathsByDate,2
09/05/2022,England,DeathsByDate,73
09/05/2022,Wales,DeathsByDate,3
09/05/2022,Scotland,DeathsByDate,5
10/05/2022,Scotland,DeathsByDate,7
10/05/2022,Wales,DeathsByDate,4
10/05/2022,England,DeathsByDate,87
10/05/2022,Northern Ireland,DeathsByDate,3
11/05/2022,Northern Ireland,DeathsByDate,2
11/05/2022,Scotland,DeathsByDate,15
11/05/2022,England,DeathsByDate,58
11/05/2022,Wales,DeathsByDate,4
12/05/2022,England,DeathsByDate,55
12/05/2022,Wales,DeathsByDate,3
12/05/2022,Scotland,DeathsByDate,9
12/05/2022,Northern Ireland,DeathsByDate,2
13/05/2022,Northern Ireland,DeathsByDate,2
13/05/2022,England,DeathsByDate,66
13/05/2022,Wales,DeathsByDate,3
13/05/2022,Scotland,DeathsByDate,1
14/05/2022,Scotland,DeathsByDate,5
14/05/2022,England,DeathsByDate,54
14/05/2022,Wales,DeathsByDate,4
14/05/2022,Northern Ireland,DeathsByDate,3
15/05/2022,Northern Ireland,DeathsByDate,2
15/05/2022,Scotland,DeathsByDate,5
15/05/2022,England,DeathsByDate,61
15/05/2022,Wales,DeathsByDate,5
16/05/2022,Wales,DeathsByDate,2
16/05/2022,England,DeathsByDate,52
16/05/2022,Scotland,DeathsByDate,10
16/05/2022,Northern Ireland,DeathsByDate,2
17/05/2022,Northern Ireland,DeathsByDate,2
17/05/2022,England,DeathsByDate,55
17/05/2022,Wales,DeathsByDate,6
17/05/2022,Scotland,DeathsByDate,9
18/05/2022,Wales,DeathsByDate,4
18/05/2022,Scotland,DeathsByDate,3
18/05/2022,England,DeathsByDate,38
18/05/2022,Northern Ireland,DeathsByDate,1
19/05/2022,Northern Ireland,DeathsByDate,3
19/05/2022,England,DeathsByDate,27
19/05/2022,Wales,DeathsByDate,7
19/05/2022,Scotland,DeathsByDate,9
20/05/2022,Wales,DeathsByDate,2
20/05/2022,England,DeathsByDate,55
20/05/2022,Scotland,DeathsByDate,11
20/05/2022,Northern Ireland,DeathsByDate,4
21/05/2022,Northern Ireland,DeathsByDate,2
21/05/2022,Scotland,DeathsByDate,5
21/05/2022,England,DeathsByDate,36
21/05/2022,Wales,DeathsByDate,6
22/05/2022,Scotland,DeathsByDate,7
22/05/2022,England,DeathsByDate,44
22/05/2022,Wales,DeathsByDate,6
22/05/2022,Northern Ireland,DeathsByDate,2
23/05/2022,Northern Ireland,DeathsByDate,0
23/05/2022,Wales,DeathsByDate,5
23/05/2022,England,DeathsByDate,52
23/05/2022,Scotland,DeathsByDate,6
24/05/2022,England,DeathsByDate,39
24/05/2022,Wales,DeathsByDate,3
24/05/2022,Scotland,DeathsByDate,9
24/05/2022,Northern Ireland,DeathsByDate,0
25/05/2022,Northern Ireland,DeathsByDate,1
25/05/2022,Scotland,DeathsByDate,4
25/05/2022,Wales,DeathsByDate,3
25/05/2022,England,DeathsByDate,26
26/05/2022,England,DeathsByDate,40
26/05/2022,Scotland,DeathsByDate,3
26/05/2022,Wales,DeathsByDate,1
26/05/2022,Northern Ireland,DeathsByDate,1
27/05/2022,Northern Ireland,DeathsByDate,2
27/05/2022,Scotland,DeathsByDate,4
27/05/2022,Wales,DeathsByDate,0
27/05/2022,England,DeathsByDate,39
28/05/2022,Scotland,DeathsByDate,2
28/05/2022,England,DeathsByDate,30
28/05/2022,Wales,DeathsByDate,1
28/05/2022,Northern Ireland,DeathsByDate,1
29/05/2022,Northern Ireland,DeathsByDate,1
29/05/2022,England,DeathsByDate,24
29/05/2022,Scotland,DeathsByDate,3
29/05/2022,Wales,DeathsByDate,2
30/05/2022,Scotland,DeathsByDate,5
30/05/2022,England,DeathsByDate,42
30/05/2022,Wales,DeathsByDate,3
30/05/2022,Northern Ireland,DeathsByDate,1
31/05/2022,Northern Ireland,DeathsByDate,1
31/05/2022,Scotland,DeathsByDate,5
31/05/2022,England,DeathsByDate,42
31/05/2022,Wales,DeathsByDate,2
01/06/2022,Wales,DeathsByDate,2
01/06/2022,England,DeathsByDate,23
01/06/2022,Scotland,DeathsByDate,0
01/06/2022,Northern Ireland,DeathsByDate,0
02/06/2022,Northern Ireland,DeathsByDate,1
02/06/2022,Scotland,DeathsByDate,8
02/06/2022,Wales,DeathsByDate,1
02/06/2022,England,DeathsByDate,37
03/06/2022,Scotland,DeathsByDate,3
03/06/2022,England,DeathsByDate,22
03/06/2022,Wales,DeathsByDate,2
03/06/2022,Northern Ireland,DeathsByDate,1
04/06/2022,Northern Ireland,DeathsByDate,0
04/06/2022,England,DeathsByDate,33
04/06/2022,Scotland,DeathsByDate,5
04/06/2022,Wales,DeathsByDate,0
05/06/2022,Scotland,DeathsByDate,4
05/06/2022,England,DeathsByDate,23
05/06/2022,Wales,DeathsByDate,2
05/06/2022,Northern Ireland,DeathsByDate,1
06/06/2022,Northern Ireland,DeathsByDate,1
06/06/2022,England,DeathsByDate,38
06/06/2022,Scotland,DeathsByDate,2
06/06/2022,Wales,DeathsByDate,2
07/06/2022,Scotland,DeathsByDate,4
07/06/2022,England,DeathsByDate,27
07/06/2022,Wales,DeathsByDate,2
07/06/2022,Northern Ireland,DeathsByDate,0
08/06/2022,Northern Ireland,DeathsByDate,0
08/06/2022,Wales,DeathsByDate,2
08/06/2022,England,DeathsByDate,31
08/06/2022,Scotland,DeathsByDate,9
09/06/2022,England,DeathsByDate,18
09/06/2022,Scotland,DeathsByDate,5
09/06/2022,Wales,DeathsByDate,2
09/06/2022,Northern Ireland,DeathsByDate,2
10/06/2022,Northern Ireland,DeathsByDate,1
10/06/2022,Wales,DeathsByDate,1
10/06/2022,Scotland,DeathsByDate,10
10/06/2022,England,DeathsByDate,31
11/06/2022,England,DeathsByDate,27
11/06/2022,Wales,DeathsByDate,0
11/06/2022,Scotland,DeathsByDate,4
11/06/2022,Northern Ireland,DeathsByDate,1
12/06/2022,Northern Ireland,DeathsByDate,0
12/06/2022,Wales,DeathsByDate,2
12/06/2022,Scotland,DeathsByDate,7
12/06/2022,England,DeathsByDate,34
13/06/2022,Wales,DeathsByDate,4
13/06/2022,Scotland,DeathsByDate,8
13/06/2022,England,DeathsByDate,28
13/06/2022,Northern Ireland,DeathsByDate,1
14/06/2022,Northern Ireland,DeathsByDate,2
14/06/2022,Scotland,DeathsByDate,6
14/06/2022,England,DeathsByDate,27
14/06/2022,Wales,DeathsByDate,1
15/06/2022,Wales,DeathsByDate,0
15/06/2022,England,DeathsByDate,39
15/06/2022,Scotland,DeathsByDate,6
15/06/2022,Northern Ireland,DeathsByDate,0
16/06/2022,Northern Ireland,DeathsByDate,0
16/06/2022,Wales,DeathsByDate,7
16/06/2022,England,DeathsByDate,41
16/06/2022,Scotland,DeathsByDate,9
17/06/2022,Wales,DeathsByDate,2
17/06/2022,England,DeathsByDate,36
17/06/2022,Scotland,DeathsByDate,5
17/06/2022,Northern Ireland,DeathsByDate,2
18/06/2022,Northern Ireland,DeathsByDate,2
18/06/2022,Wales,DeathsByDate,2
18/06/2022,England,DeathsByDate,35
18/06/2022,Scotland,DeathsByDate,5
19/06/2022,Scotland,DeathsByDate,10
19/06/2022,England,DeathsByDate,36
19/06/2022,Wales,DeathsByDate,1
19/06/2022,Northern Ireland,DeathsByDate,0
20/06/2022,Northern Ireland,DeathsByDate,1
20/06/2022,England,DeathsByDate,41
20/06/2022,Wales,DeathsByDate,2
20/06/2022,Scotland,DeathsByDate,4
21/06/2022,Scotland,DeathsByDate,15
21/06/2022,Wales,DeathsByDate,3
21/06/2022,England,DeathsByDate,39
21/06/2022,Northern Ireland,DeathsByDate,1
22/06/2022,Northern Ireland,DeathsByDate,3
22/06/2022,Wales,DeathsByDate,2
22/06/2022,England,DeathsByDate,57
22/06/2022,Scotland,DeathsByDate,11
23/06/2022,Wales,DeathsByDate,5
23/06/2022,Scotland,DeathsByDate,11
23/06/2022,England,DeathsByDate,44
23/06/2022,Northern Ireland,DeathsByDate,2
24/06/2022,Northern Ireland,DeathsByDate,2
24/06/2022,Wales,DeathsByDate,3
24/06/2022,England,DeathsByDate,36
24/06/2022,Scotland,DeathsByDate,6
25/06/2022,England,DeathsByDate,56
25/06/2022,Wales,DeathsByDate,4
25/06/2022,Scotland,DeathsByDate,8
25/06/2022,Northern Ireland,DeathsByDate,3
26/06/2022,Northern Ireland,DeathsByDate,2
26/06/2022,Wales,DeathsByDate,2
26/06/2022,England,DeathsByDate,57
26/06/2022,Scotland,DeathsByDate,8
27/06/2022,England,DeathsByDate,45
27/06/2022,Wales,DeathsByDate,2
