Date,Nation,Metric,Cases
18/10/2021,England,CasesByDate,39473
18/10/2021,Scotland,CasesByDate,2194
18/10/2021,Northern Ireland,CasesByDate,1091
18/10/2021,Wales,CasesByDate,6398
19/10/2021,Northern Ireland,CasesByDate,1367
19/10/2021,Wales,CasesByDate,3200
19/10/2021,Scotland,CasesByDate,2459
19/10/2021,England,CasesByDate,36712
20/10/2021,England,CasesByDate,41498
20/10/2021,Scotland,CasesByDate,2768
20/10/2021,Northern Ireland,CasesByDate,1423
20/10/2021,Wales,CasesByDate,3450
21/10/2021,Wales,CasesByDate,4240
21/10/2021,Northern Ireland,CasesByDate,1051
21/10/2021,Scotland,CasesByDate,2355
21/10/2021,England,CasesByDate,44363
22/10/2021,England,CasesByDate,41745
22/10/2021,Scotland,CasesByDate,2902
22/10/2021,Northern Ireland,CasesByDate,1355
22/10/2021,Wales,CasesByDate,3296
23/10/2021,Wales,CasesByDate,0
23/10/2021,Northern Ireland,CasesByDate,1323
23/10/2021,England,CasesByDate,41259
23/10/2021,Scotland,CasesByDate,2403
24/10/2021,England,CasesByDate,33221
24/10/2021,Scotland,CasesByDate,2528
24/10/2021,Northern Ireland,CasesByDate,1061
24/10/2021,Wales,CasesByDate,3152
25/10/2021,Wales,CasesByDate,0
25/10/2021,Northern Ireland,CasesByDate,1019
25/10/2021,Scotland,CasesByDate,2239
25/10/2021,England,CasesByDate,33309
26/10/2021,Scotland,CasesByDate,2262
26/10/2021,England,CasesByDate,32280
26/10/2021,Wales,CasesByDate,5288
26/10/2021,Northern Ireland,CasesByDate,1124
27/10/2021,Northern Ireland,CasesByDate,1291
27/10/2021,Wales,CasesByDate,2582
27/10/2021,England,CasesByDate,37502
27/10/2021,Scotland,CasesByDate,2566
28/10/2021,England,CasesByDate,33903
28/10/2021,Scotland,CasesByDate,2153
28/10/2021,Northern Ireland,CasesByDate,1122
28/10/2021,Wales,CasesByDate,2664
29/10/2021,Wales,CasesByDate,2561
29/10/2021,Northern Ireland,CasesByDate,1321
29/10/2021,Scotland,CasesByDate,2732
29/10/2021,England,CasesByDate,36853
30/10/2021,England,CasesByDate,36204
30/10/2021,Scotland,CasesByDate,3867
30/10/2021,Wales,CasesByDate,0
30/10/2021,Northern Ireland,CasesByDate,1207
31/10/2021,Wales,CasesByDate,3016
31/10/2021,Northern Ireland,CasesByDate,1001
31/10/2021,Scotland,CasesByDate,2513
31/10/2021,England,CasesByDate,31479
01/11/2021,Scotland,CasesByDate,2065
01/11/2021,England,CasesByDate,32081
01/11/2021,Wales,CasesByDate,4983
01/11/2021,Northern Ireland,CasesByDate,948
02/11/2021,Wales,CasesByDate,2210
02/11/2021,Northern Ireland,CasesByDate,1114
02/11/2021,Scotland,CasesByDate,2010
02/11/2021,England,CasesByDate,28531
03/11/2021,England,CasesByDate,34317
03/11/2021,Scotland,CasesByDate,3495
03/11/2021,Northern Ireland,CasesByDate,995
03/11/2021,Wales,CasesByDate,2492
04/11/2021,Wales,CasesByDate,2799
04/11/2021,Northern Ireland,CasesByDate,1481
04/11/2021,Scotland,CasesByDate,2823
04/11/2021,England,CasesByDate,30166
05/11/2021,England,CasesByDate,28490
05/11/2021,Scotland,CasesByDate,2389
05/11/2021,Northern Ireland,CasesByDate,1164
05/11/2021,Wales,CasesByDate,1986
06/11/2021,Wales,CasesByDate,0
06/11/2021,Northern Ireland,CasesByDate,1194
06/11/2021,Scotland,CasesByDate,3249
06/11/2021,England,CasesByDate,26250
07/11/2021,Scotland,CasesByDate,2908
07/11/2021,England,CasesByDate,23779
07/11/2021,Northern Ireland,CasesByDate,1035
07/11/2021,Wales,CasesByDate,2583
08/11/2021,Wales,CasesByDate,4303
08/11/2021,Northern Ireland,CasesByDate,1028
08/11/2021,Scotland,CasesByDate,2012
08/11/2021,England,CasesByDate,24979
09/11/2021,England,CasesByDate,27872
09/11/2021,Scotland,CasesByDate,2233
09/11/2021,Wales,CasesByDate,1784
09/11/2021,Northern Ireland,CasesByDate,1228
10/11/2021,Wales,CasesByDate,2171
10/11/2021,Northern Ireland,CasesByDate,1765
10/11/2021,England,CasesByDate,31541
10/11/2021,Scotland,CasesByDate,3852
11/11/2021,Scotland,CasesByDate,3340
11/11/2021,England,CasesByDate,35472
11/11/2021,Wales,CasesByDate,2134
11/11/2021,Northern Ireland,CasesByDate,1462
12/11/2021,Northern Ireland,CasesByDate,1087
12/11/2021,Wales,CasesByDate,2784
12/11/2021,Scotland,CasesByDate,3349
12/11/2021,England,CasesByDate,33155
13/11/2021,England,CasesByDate,33493
13/11/2021,Scotland,CasesByDate,3052
13/11/2021,Wales,CasesByDate,0
13/11/2021,Northern Ireland,CasesByDate,1806
14/11/2021,Wales,CasesByDate,2659
14/11/2021,Northern Ireland,CasesByDate,1377
14/11/2021,England,CasesByDate,29404
14/11/2021,Scotland,CasesByDate,3077
15/11/2021,England,CasesByDate,31440
15/11/2021,Scotland,CasesByDate,2288
15/11/2021,Northern Ireland,CasesByDate,1457
15/11/2021,Wales,CasesByDate,4520
16/11/2021,Northern Ireland,CasesByDate,1698
16/11/2021,Wales,CasesByDate,1921
16/11/2021,Scotland,CasesByDate,2771
16/11/2021,England,CasesByDate,30853
17/11/2021,Scotland,CasesByDate,3360
17/11/2021,England,CasesByDate,30638
17/11/2021,Wales,CasesByDate,2417
17/11/2021,Northern Ireland,CasesByDate,1848
18/11/2021,Wales,CasesByDate,2576
18/11/2021,Northern Ireland,CasesByDate,1681
18/11/2021,England,CasesByDate,39315
18/11/2021,Scotland,CasesByDate,3235
19/11/2021,Scotland,CasesByDate,3090
19/11/2021,England,CasesByDate,37006
19/11/2021,Northern Ireland,CasesByDate,1690
19/11/2021,Wales,CasesByDate,2456
20/11/2021,Wales,CasesByDate,0
20/11/2021,Northern Ireland,CasesByDate,1846
20/11/2021,Scotland,CasesByDate,2756
20/11/2021,England,CasesByDate,36339
21/11/2021,Scotland,CasesByDate,2677
21/11/2021,England,CasesByDate,33513
21/11/2021,Northern Ireland,CasesByDate,1406
21/11/2021,Wales,CasesByDate,2408
22/11/2021,Wales,CasesByDate,4489
22/11/2021,Northern Ireland,CasesByDate,1469
22/11/2021,England,CasesByDate,36478
22/11/2021,Scotland,CasesByDate,2481
23/11/2021,England,CasesByDate,36550
23/11/2021,Scotland,CasesByDate,2527
23/11/2021,Wales,CasesByDate,1931
23/11/2021,Northern Ireland,CasesByDate,1476
24/11/2021,Wales,CasesByDate,2154
24/11/2021,Northern Ireland,CasesByDate,1931
24/11/2021,Scotland,CasesByDate,3080
24/11/2021,England,CasesByDate,36511
25/11/2021,England,CasesByDate,40382
25/11/2021,Scotland,CasesByDate,2932
25/11/2021,Wales,CasesByDate,2377
25/11/2021,Northern Ireland,CasesByDate,1549
26/11/2021,Northern Ireland,CasesByDate,2004
26/11/2021,Wales,CasesByDate,2927
26/11/2021,England,CasesByDate,42272
26/11/2021,Scotland,CasesByDate,2888
27/11/2021,Scotland,CasesByDate,2287
27/11/2021,England,CasesByDate,35798
27/11/2021,Northern Ireland,CasesByDate,1482
27/11/2021,Wales,CasesByDate,0
28/11/2021,Wales,CasesByDate,1963
28/11/2021,Northern Ireland,CasesByDate,1405
28/11/2021,England,CasesByDate,32136
28/11/2021,Scotland,CasesByDate,2177
29/11/2021,Scotland,CasesByDate,2244
29/11/2021,England,CasesByDate,34906
29/11/2021,Northern Ireland,CasesByDate,1464
29/11/2021,Wales,CasesByDate,3969
30/11/2021,Wales,CasesByDate,1972
30/11/2021,Northern Ireland,CasesByDate,1585
30/11/2021,Scotland,CasesByDate,2569
30/11/2021,England,CasesByDate,33590
01/12/2021,Scotland,CasesByDate,2796
01/12/2021,England,CasesByDate,41519
01/12/2021,Northern Ireland,CasesByDate,1992
01/12/2021,Wales,CasesByDate,2067
02/12/2021,Wales,CasesByDate,2791
02/12/2021,Northern Ireland,CasesByDate,2272
02/12/2021,Scotland,CasesByDate,3002
02/12/2021,England,CasesByDate,45880
03/12/2021,England,CasesByDate,43888
03/12/2021,Scotland,CasesByDate,2432
03/12/2021,Northern Ireland,CasesByDate,1908
03/12/2021,Wales,CasesByDate,2356
04/12/2021,Wales,CasesByDate,0
04/12/2021,Northern Ireland,CasesByDate,1642
04/12/2021,Scotland,CasesByDate,1257
04/12/2021,England,CasesByDate,39949
05/12/2021,England,CasesByDate,37396
05/12/2021,Scotland,CasesByDate,2607
05/12/2021,Wales,CasesByDate,2567
05/12/2021,Northern Ireland,CasesByDate,1422
06/12/2021,Northern Ireland,CasesByDate,1635
06/12/2021,Wales,CasesByDate,4405
06/12/2021,England,CasesByDate,41525
06/12/2021,Scotland,CasesByDate,3894
07/12/2021,Scotland,CasesByDate,3060
07/12/2021,England,CasesByDate,38866
07/12/2021,Wales,CasesByDate,2107
07/12/2021,Northern Ireland,CasesByDate,1658
08/12/2021,Northern Ireland,CasesByDate,1933
08/12/2021,Wales,CasesByDate,2313
08/12/2021,England,CasesByDate,44019
08/12/2021,Scotland,CasesByDate,3077
09/12/2021,England,CasesByDate,43550
09/12/2021,Scotland,CasesByDate,3196
09/12/2021,Northern Ireland,CasesByDate,1819
09/12/2021,Wales,CasesByDate,2302
10/12/2021,Wales,CasesByDate,2462
10/12/2021,Northern Ireland,CasesByDate,1806
10/12/2021,England,CasesByDate,48908
10/12/2021,Scotland,CasesByDate,5018
11/12/2021,Scotland,CasesByDate,4087
11/12/2021,England,CasesByDate,48540
11/12/2021,Wales,CasesByDate,0
11/12/2021,Northern Ireland,CasesByDate,1446
12/12/2021,Wales,CasesByDate,2591
12/12/2021,Northern Ireland,CasesByDate,1548
12/12/2021,England,CasesByDate,40713
12/12/2021,Scotland,CasesByDate,4002
13/12/2021,England,CasesByDate,44931
13/12/2021,Scotland,CasesByDate,3756
13/12/2021,Wales,CasesByDate,4543
13/12/2021,Northern Ireland,CasesByDate,1431
14/12/2021,Wales,CasesByDate,1819
14/12/2021,Northern Ireland,CasesByDate,1581
14/12/2021,Scotland,CasesByDate,3117
14/12/2021,England,CasesByDate,53093
15/12/2021,Scotland,CasesByDate,5155
15/12/2021,England,CasesByDate,68868
15/12/2021,Northern Ireland,CasesByDate,2156
15/12/2021,Wales,CasesByDate,2431
16/12/2021,Wales,CasesByDate,2889
16/12/2021,Northern Ireland,CasesByDate,2237
16/12/2021,Scotland,CasesByDate,5951
16/12/2021,England,CasesByDate,77299
17/12/2021,England,CasesByDate,83693
17/12/2021,Scotland,CasesByDate,4336
17/12/2021,Wales,CasesByDate,3129
17/12/2021,Northern Ireland,CasesByDate,1887
18/12/2021,Northern Ireland,CasesByDate,2075
18/12/2021,Wales,CasesByDate,0
18/12/2021,England,CasesByDate,82426
18/12/2021,Scotland,CasesByDate,5917
19/12/2021,England,CasesByDate,71702
19/12/2021,Scotland,CasesByDate,5924
19/12/2021,Wales,CasesByDate,3462
19/12/2021,Northern Ireland,CasesByDate,1798
20/12/2021,Northern Ireland,CasesByDate,2148
20/12/2021,Wales,CasesByDate,6796
20/12/2021,Scotland,CasesByDate,6734
20/12/2021,England,CasesByDate,76065
21/12/2021,Scotland,CasesByDate,5242
21/12/2021,England,CasesByDate,80916
21/12/2021,Wales,CasesByDate,2375
21/12/2021,Northern Ireland,CasesByDate,2096
22/12/2021,Northern Ireland,CasesByDate,3231
22/12/2021,Wales,CasesByDate,4662
22/12/2021,England,CasesByDate,95795
22/12/2021,Scotland,CasesByDate,5967
23/12/2021,England,CasesByDate,107055
23/12/2021,Scotland,CasesByDate,6215
23/12/2021,Wales,CasesByDate,3292
23/12/2021,Northern Ireland,CasesByDate,3227
24/12/2021,Wales,CasesByDate,6755
24/12/2021,Northern Ireland,CasesByDate,3286
24/12/2021,Scotland,CasesByDate,7076
24/12/2021,England,CasesByDate,105069
25/12/2021,England,CasesByDate,113628
25/12/2021,Scotland,CasesByDate,8252
25/12/2021,Northern Ireland,CasesByDate,0
25/12/2021,Wales,CasesByDate,0
26/12/2021,Northern Ireland,CasesByDate,0
26/12/2021,Wales,CasesByDate,5335
26/12/2021,Scotland,CasesByDate,11030
26/12/2021,England,CasesByDate,103558
27/12/2021,Scotland,CasesByDate,10562
27/12/2021,England,CasesByDate,98515
27/12/2021,Northern Ireland,CasesByDate,0
27/12/2021,Wales,CasesByDate,0
28/12/2021,Northern Ireland,CasesByDate,0
28/12/2021,Wales,CasesByDate,12378
28/12/2021,England,CasesByDate,117093
28/12/2021,Scotland,CasesByDate,9360
29/12/2021,Scotland,CasesByDate,15849
29/12/2021,England,CasesByDate,138287
29/12/2021,Northern Ireland,CasesByDate,22972
29/12/2021,Wales,CasesByDate,5929
30/12/2021,Northern Ireland,CasesByDate,4701
30/12/2021,Wales,CasesByDate,21051
30/12/2021,England,CasesByDate,146604
30/12/2021,Scotland,CasesByDate,16857
31/12/2021,Scotland,CasesByDate,11962
31/12/2021,England,CasesByDate,160276
31/12/2021,Northern Ireland,CasesByDate,7215
31/12/2021,Wales,CasesByDate,10393
01/01/2022,Northern Ireland,CasesByDate,0
01/01/2022,Wales,CasesByDate,0
01/01/2022,England,CasesByDate,162572
01/01/2022,Scotland,CasesByDate,17065
02/01/2022,Scotland,CasesByDate,14080
02/01/2022,England,CasesByDate,123547
02/01/2022,Northern Ireland,CasesByDate,0
02/01/2022,Wales,CasesByDate,14036
03/01/2022,Northern Ireland,CasesByDate,0
03/01/2022,Wales,CasesByDate,0
03/01/2022,England,CasesByDate,137541
03/01/2022,Scotland,CasesByDate,20217
04/01/2022,Scotland,CasesByDate,17259
04/01/2022,England,CasesByDate,148725
04/01/2022,Northern Ireland,CasesByDate,30423
04/01/2022,Wales,CasesByDate,22317
05/01/2022,Wales,CasesByDate,21279
05/01/2022,Northern Ireland,CasesByDate,7133
05/01/2022,England,CasesByDate,150232
05/01/2022,Scotland,CasesByDate,16103
06/01/2022,Scotland,CasesByDate,11360
06/01/2022,England,CasesByDate,152306
06/01/2022,Northern Ireland,CasesByDate,6877
06/01/2022,Wales,CasesByDate,9213
07/01/2022,Wales,CasesByDate,7915
07/01/2022,Northern Ireland,CasesByDate,6444
07/01/2022,Scotland,CasesByDate,14486
07/01/2022,England,CasesByDate,149405
08/01/2022,England,CasesByDate,130330
08/01/2022,Scotland,CasesByDate,12602
08/01/2022,Northern Ireland,CasesByDate,3458
08/01/2022,Wales,CasesByDate,0
09/01/2022,Northern Ireland,CasesByDate,3760
09/01/2022,Wales,CasesByDate,8923
09/01/2022,Scotland,CasesByDate,7561
09/01/2022,England,CasesByDate,121228
10/01/2022,England,CasesByDate,115998
10/01/2022,Scotland,CasesByDate,11827
10/01/2022,Wales,CasesByDate,11693
10/01/2022,Northern Ireland,CasesByDate,2706
11/01/2022,Wales,CasesByDate,2176
11/01/2022,Northern Ireland,CasesByDate,3420
11/01/2022,Scotland,CasesByDate,10392
11/01/2022,England,CasesByDate,104833
12/01/2022,Scotland,CasesByDate,7606
12/01/2022,England,CasesByDate,116173
12/01/2022,Northern Ireland,CasesByDate,2922
12/01/2022,Wales,CasesByDate,2886
13/01/2022,Northern Ireland,CasesByDate,2980
13/01/2022,Wales,CasesByDate,3197
13/01/2022,England,CasesByDate,97770
13/01/2022,Scotland,CasesByDate,5186
14/01/2022,England,CasesByDate,87857
14/01/2022,Scotland,CasesByDate,5977
14/01/2022,Wales,CasesByDate,2864
14/01/2022,Northern Ireland,CasesByDate,2954
15/01/2022,Wales,CasesByDate,0
15/01/2022,Northern Ireland,CasesByDate,2668
15/01/2022,England,CasesByDate,74576
15/01/2022,Scotland,CasesByDate,4469
16/01/2022,Scotland,CasesByDate,4117
16/01/2022,England,CasesByDate,66273
16/01/2022,Wales,CasesByDate,2133
16/01/2022,Northern Ireland,CasesByDate,2518
17/01/2022,Wales,CasesByDate,3975
17/01/2022,Northern Ireland,CasesByDate,3295
17/01/2022,England,CasesByDate,74249
17/01/2022,Scotland,CasesByDate,2910
18/01/2022,England,CasesByDate,84987
18/01/2022,Scotland,CasesByDate,3507
18/01/2022,Wales,CasesByDate,1857
18/01/2022,Northern Ireland,CasesByDate,4081
19/01/2022,Northern Ireland,CasesByDate,4451
19/01/2022,Wales,CasesByDate,2136
19/01/2022,England,CasesByDate,96545
19/01/2022,Scotland,CasesByDate,4937
20/01/2022,England,CasesByDate,95974
20/01/2022,Scotland,CasesByDate,4743
20/01/2022,Wales,CasesByDate,2768
20/01/2022,Northern Ireland,CasesByDate,3879
21/01/2022,Northern Ireland,CasesByDate,3568
21/01/2022,Wales,CasesByDate,2427
21/01/2022,Scotland,CasesByDate,3890
21/01/2022,England,CasesByDate,85902
22/01/2022,Scotland,CasesByDate,3456
22/01/2022,England,CasesByDate,73331
22/01/2022,Northern Ireland,CasesByDate,3476
22/01/2022,Wales,CasesByDate,0
23/01/2022,Wales,CasesByDate,2827
23/01/2022,Northern Ireland,CasesByDate,3059
23/01/2022,England,CasesByDate,68913
23/01/2022,Scotland,CasesByDate,3518
24/01/2022,Scotland,CasesByDate,2956
24/01/2022,England,CasesByDate,77232
24/01/2022,Northern Ireland,CasesByDate,3932
24/01/2022,Wales,CasesByDate,4327
25/01/2022,Wales,CasesByDate,1977
25/01/2022,Northern Ireland,CasesByDate,5023
25/01/2022,Scotland,CasesByDate,3024
25/01/2022,England,CasesByDate,84302
26/01/2022,Scotland,CasesByDate,4615
26/01/2022,England,CasesByDate,90587
26/01/2022,Northern Ireland,CasesByDate,4383
26/01/2022,Wales,CasesByDate,2707
27/01/2022,Wales,CasesByDate,3007
27/01/2022,Northern Ireland,CasesByDate,4243
27/01/2022,Scotland,CasesByDate,4333
27/01/2022,England,CasesByDate,85288
28/01/2022,England,CasesByDate,78711
28/01/2022,Scotland,CasesByDate,3956
28/01/2022,Wales,CasesByDate,2772
28/01/2022,Northern Ireland,CasesByDate,3737
29/01/2022,Wales,CasesByDate,0
29/01/2022,Northern Ireland,CasesByDate,3590
29/01/2022,England,CasesByDate,69137
29/01/2022,Scotland,CasesByDate,3342
30/01/2022,Scotland,CasesByDate,3539
30/01/2022,England,CasesByDate,59559
30/01/2022,Wales,CasesByDate,2840
30/01/2022,Northern Ireland,CasesByDate,3069
31/01/2022,Northern Ireland,CasesByDate,4159
31/01/2022,Wales,CasesByDate,4528
31/01/2022,England,CasesByDate,81720
31/01/2022,Scotland,CasesByDate,1961
01/02/2022,England,CasesByDate,103353
01/02/2022,Scotland,CasesByDate,2848
01/02/2022,Wales,CasesByDate,1635
01/02/2022,Northern Ireland,CasesByDate,4622
02/02/2022,Northern Ireland,CasesByDate,4769
02/02/2022,Wales,CasesByDate,1870
02/02/2022,England,CasesByDate,81446
02/02/2022,Scotland,CasesByDate,4509
03/02/2022,England,CasesByDate,77189
03/02/2022,Scotland,CasesByDate,4355
03/02/2022,Northern Ireland,CasesByDate,4203
03/02/2022,Wales,CasesByDate,2424
04/02/2022,Northern Ireland,CasesByDate,3833
04/02/2022,Wales,CasesByDate,2606
04/02/2022,Scotland,CasesByDate,4429
04/02/2022,England,CasesByDate,73185
05/02/2022,England,CasesByDate,57377
05/02/2022,Scotland,CasesByDate,2915
05/02/2022,Wales,CasesByDate,0
05/02/2022,Northern Ireland,CasesByDate,3201
06/02/2022,Northern Ireland,CasesByDate,2694
06/02/2022,Wales,CasesByDate,1868
06/02/2022,Scotland,CasesByDate,3242
06/02/2022,England,CasesByDate,49533
07/02/2022,England,CasesByDate,48601
07/02/2022,Scotland,CasesByDate,2535
07/02/2022,Northern Ireland,CasesByDate,3105
07/02/2022,Wales,CasesByDate,3382
08/02/2022,Northern Ireland,CasesByDate,3959
08/02/2022,Wales,CasesByDate,1107
08/02/2022,England,CasesByDate,58453
08/02/2022,Scotland,CasesByDate,2664
09/02/2022,Scotland,CasesByDate,3796
09/02/2022,England,CasesByDate,59193
09/02/2022,Wales,CasesByDate,1388
09/02/2022,Northern Ireland,CasesByDate,3837
10/02/2022,Northern Ireland,CasesByDate,3609
10/02/2022,Wales,CasesByDate,1761
10/02/2022,England,CasesByDate,53993
10/02/2022,Scotland,CasesByDate,7275
11/02/2022,England,CasesByDate,46736
11/02/2022,Scotland,CasesByDate,7341
11/02/2022,Wales,CasesByDate,1899
11/02/2022,Northern Ireland,CasesByDate,2923
12/02/2022,Northern Ireland,CasesByDate,2633
12/02/2022,Wales,CasesByDate,0
12/02/2022,England,CasesByDate,37791
12/02/2022,Scotland,CasesByDate,5601
13/02/2022,Scotland,CasesByDate,5301
13/02/2022,England,CasesByDate,32316
13/02/2022,Wales,CasesByDate,1495
13/02/2022,Northern Ireland,CasesByDate,2158
14/02/2022,Wales,CasesByDate,2122
14/02/2022,Northern Ireland,CasesByDate,2465
14/02/2022,Scotland,CasesByDate,5118
14/02/2022,England,CasesByDate,31943
15/02/2022,England,CasesByDate,36471
15/02/2022,Scotland,CasesByDate,5805
15/02/2022,Wales,CasesByDate,923
15/02/2022,Northern Ireland,CasesByDate,2987
16/02/2022,Wales,CasesByDate,1124
16/02/2022,Northern Ireland,CasesByDate,2889
16/02/2022,Scotland,CasesByDate,7449
16/02/2022,England,CasesByDate,42756
17/02/2022,England,CasesByDate,40376
17/02/2022,Scotland,CasesByDate,7144
17/02/2022,Wales,CasesByDate,1352
17/02/2022,Northern Ireland,CasesByDate,3027
18/02/2022,Wales,CasesByDate,1260
18/02/2022,Northern Ireland,CasesByDate,2469
18/02/2022,Scotland,CasesByDate,7056
18/02/2022,England,CasesByDate,36900
19/02/2022,Scotland,CasesByDate,5316
19/02/2022,England,CasesByDate,32230
19/02/2022,Wales,CasesByDate,0
19/02/2022,Northern Ireland,CasesByDate,2147
20/02/2022,Wales,CasesByDate,0
20/02/2022,Northern Ireland,CasesByDate,1865
20/02/2022,Scotland,CasesByDate,5474
20/02/2022,England,CasesByDate,23831
21/02/2022,England,CasesByDate,29753
21/02/2022,Scotland,CasesByDate,5307
21/02/2022,Northern Ireland,CasesByDate,2235
21/02/2022,Wales,CasesByDate,1114
22/02/2022,Wales,CasesByDate,1672
22/02/2022,Northern Ireland,CasesByDate,2951
22/02/2022,England,CasesByDate,30080
22/02/2022,Scotland,CasesByDate,6427
23/02/2022,Scotland,CasesByDate,6756
23/02/2022,England,CasesByDate,29703
23/02/2022,Northern Ireland,CasesByDate,2294
23/02/2022,Wales,CasesByDate,903
24/02/2022,Wales,CasesByDate,1059
24/02/2022,Northern Ireland,CasesByDate,2486
24/02/2022,Scotland,CasesByDate,7195
24/02/2022,England,CasesByDate,28193
25/02/2022,England,CasesByDate,23526
25/02/2022,Scotland,CasesByDate,5484
25/02/2022,Northern Ireland,CasesByDate,2068
25/02/2022,Wales,CasesByDate,855
26/02/2022,Wales,CasesByDate,0
26/02/2022,Northern Ireland,CasesByDate,0
26/02/2022,Scotland,CasesByDate,0
26/02/2022,England,CasesByDate,0
27/02/2022,England,CasesByDate,0
27/02/2022,Scotland,CasesByDate,0
27/02/2022,Wales,CasesByDate,0
27/02/2022,Northern Ireland,CasesByDate,0
28/02/2022,Northern Ireland,CasesByDate,5168
28/02/2022,Wales,CasesByDate,339
28/02/2022,England,CasesByDate,60595
28/02/2022,Scotland,CasesByDate,16349
01/03/2022,England,CasesByDate,26711
01/03/2022,Scotland,CasesByDate,7497
01/03/2022,Northern Ireland,CasesByDate,2567
01/03/2022,Wales,CasesByDate,2225
02/03/2022,Northern Ireland,CasesByDate,2407
02/03/2022,Wales,CasesByDate,808
02/03/2022,Scotland,CasesByDate,8725
02/03/2022,England,CasesByDate,32077
03/03/2022,Scotland,CasesByDate,9491
03/03/2022,England,CasesByDate,32858
03/03/2022,Wales,CasesByDate,899
03/03/2022,Northern Ireland,CasesByDate,2408
04/03/2022,Northern Ireland,CasesByDate,2236
04/03/2022,Wales,CasesByDate,1177
04/03/2022,England,CasesByDate,31776
04/03/2022,Scotland,CasesByDate,9551
05/03/2022,England,CasesByDate,0
05/03/2022,Scotland,CasesByDate,0
05/03/2022,Wales,CasesByDate,0
05/03/2022,Northern Ireland,CasesByDate,0
06/03/2022,Wales,CasesByDate,0
06/03/2022,Northern Ireland,CasesByDate,0
06/03/2022,England,CasesByDate,0
06/03/2022,Scotland,CasesByDate,0
07/03/2022,Scotland,CasesByDate,24488
07/03/2022,England,CasesByDate,95324
07/03/2022,Northern Ireland,CasesByDate,5769
07/03/2022,Wales,CasesByDate,1023
08/03/2022,Northern Ireland,CasesByDate,2669
08/03/2022,Wales,CasesByDate,2628
08/03/2022,Scotland,CasesByDate,11685
08/03/2022,England,CasesByDate,44918
09/03/2022,England,CasesByDate,51378
09/03/2022,Scotland,CasesByDate,11957
09/03/2022,Northern Ireland,CasesByDate,2683
09/03/2022,Wales,CasesByDate,1141
10/03/2022,Wales,CasesByDate,1548
10/03/2022,Northern Ireland,CasesByDate,2602
10/03/2022,Scotland,CasesByDate,14387
10/03/2022,England,CasesByDate,52722
11/03/2022,England,CasesByDate,55883
11/03/2022,Scotland,CasesByDate,13220
11/03/2022,Wales,CasesByDate,1525
11/03/2022,Northern Ireland,CasesByDate,2270
12/03/2022,Wales,CasesByDate,0
12/03/2022,Northern Ireland,CasesByDate,0
12/03/2022,Scotland,CasesByDate,0
12/03/2022,England,CasesByDate,0
13/03/2022,Scotland,CasesByDate,0
13/03/2022,England,CasesByDate,0
13/03/2022,Wales,CasesByDate,0
13/03/2022,Northern Ireland,CasesByDate,0
14/03/2022,Wales,CasesByDate,1508
14/03/2022,Northern Ireland,CasesByDate,5523
14/03/2022,Scotland,CasesByDate,0
14/03/2022,England,CasesByDate,163954
15/03/2022,Scotland,CasesByDate,38770
15/03/2022,England,CasesByDate,64313
15/03/2022,Northern Ireland,CasesByDate,2605
15/03/2022,Wales,CasesByDate,4114
16/03/2022,Wales,CasesByDate,1878
16/03/2022,Northern Ireland,CasesByDate,2391
16/03/2022,Scotland,CasesByDate,10710
16/03/2022,England,CasesByDate,76366
17/03/2022,Scotland,CasesByDate,9721
17/03/2022,England,CasesByDate,75681
17/03/2022,Wales,CasesByDate,2261
17/03/2022,Northern Ireland,CasesByDate,2054
18/03/2022,Northern Ireland,CasesByDate,1798
18/03/2022,Wales,CasesByDate,1935
18/03/2022,England,CasesByDate,68492
18/03/2022,Scotland,CasesByDate,18124
19/03/2022,Scotland,CasesByDate,0
19/03/2022,England,CasesByDate,0
19/03/2022,Northern Ireland,CasesByDate,0
19/03/2022,Wales,CasesByDate,0
20/03/2022,Wales,CasesByDate,0
20/03/2022,Northern Ireland,CasesByDate,0
20/03/2022,England,CasesByDate,0
20/03/2022,Scotland,CasesByDate,0
21/03/2022,Scotland,CasesByDate,29678
21/03/2022,England,CasesByDate,188925
21/03/2022,Wales,CasesByDate,2566
21/03/2022,Northern Ireland,CasesByDate,5355
22/03/2022,Northern Ireland,CasesByDate,2899
22/03/2022,Wales,CasesByDate,4909
22/03/2022,Scotland,CasesByDate,11912
22/03/2022,England,CasesByDate,74804
23/03/2022,Scotland,CasesByDate,12421
23/03/2022,England,CasesByDate,85916
23/03/2022,Northern Ireland,CasesByDate,2269
23/03/2022,Wales,CasesByDate,1877
24/03/2022,Northern Ireland,CasesByDate,2524
24/03/2022,Wales,CasesByDate,2743
24/03/2022,England,CasesByDate,79373
24/03/2022,Scotland,CasesByDate,13564
25/03/2022,Scotland,CasesByDate,10100
25/03/2022,England,CasesByDate,63371
25/03/2022,Wales,CasesByDate,2128
25/03/2022,Northern Ireland,CasesByDate,1910
26/03/2022,Northern Ireland,CasesByDate,0
26/03/2022,Wales,CasesByDate,0
26/03/2022,Scotland,CasesByDate,0
26/03/2022,England,CasesByDate,0
27/03/2022,Scotland,CasesByDate,0
27/03/2022,England,CasesByDate,0
27/03/2022,Northern Ireland,CasesByDate,0
27/03/2022,Wales,CasesByDate,0
28/03/2022,Wales,CasesByDate,2206
28/03/2022,Northern Ireland,CasesByDate,3841
