Date,Nation,Metric,Cases
14/12/2022,Scotland,CumCasesByDate,2133905
14/12/2022,England,CumCasesByDate,20317848
14/12/2022,Wales,CumCasesByDate,890815
15/12/2022,Wales,CumCasesByDate,891613
15/12/2022,Scotland,CumCasesByDate,2133905
15/12/2022,England,CumCasesByDate,20350226
16/12/2022,England,CumCasesByDate,20350226
16/12/2022,Scotland,CumCasesByDate,2133905
16/12/2022,Wales,CumCasesByDate,891613
17/12/2022,Wales,CumCasesByDate,891613
17/12/2022,Scotland,CumCasesByDate,2133905
17/12/2022,England,CumCasesByDate,20350226
18/12/2022,Scotland,CumCasesByDate,2133905
18/12/2022,England,CumCasesByDate,20350226
18/12/2022,Wales,CumCasesByDate,891613
19/12/2022,Wales,CumCasesByDate,891613
19/12/2022,England,CumCasesByDate,20350226
19/12/2022,Scotland,CumCasesByDate,2133905
20/12/2022,England,CumCasesByDate,20350226
20/12/2022,Scotland,CumCasesByDate,2133905
20/12/2022,Wales,CumCasesByDate,891613
21/12/2022,Wales,CumCasesByDate,891613
21/12/2022,Scotland,CumCasesByDate,2136695
21/12/2022,England,CumCasesByDate,20350226
22/12/2022,England,CumCasesByDate,20392339
22/12/2022,Scotland,CumCasesByDate,2136695
22/12/2022,Wales,CumCasesByDate,892752
23/12/2022,Wales,CumCasesByDate,892752
23/12/2022,Scotland,CumCasesByDate,2136695
23/12/2022,England,CumCasesByDate,20392339
24/12/2022,England,CumCasesByDate,20392339
24/12/2022,Scotland,CumCasesByDate,2136695
24/12/2022,Wales,CumCasesByDate,892752
25/12/2022,Wales,CumCasesByDate,892752
25/12/2022,Scotland,CumCasesByDate,2136695
25/12/2022,England,CumCasesByDate,20392339
26/12/2022,Scotland,CumCasesByDate,2136695
26/12/2022,England,CumCasesByDate,20392339
26/12/2022,Wales,CumCasesByDate,892752
27/12/2022,Wales,CumCasesByDate,892752
27/12/2022,Scotland,CumCasesByDate,2136695
27/12/2022,England,CumCasesByDate,20392339
28/12/2022,Scotland,CumCasesByDate,2136695
28/12/2022,England,CumCasesByDate,20392339
28/12/2022,Wales,CumCasesByDate,892752
29/12/2022,Wales,CumCasesByDate,893617
29/12/2022,England,CumCasesByDate,20429062
29/12/2022,Scotland,CumCasesByDate,2136695
30/12/2022,England,CumCasesByDate,20429062
30/12/2022,Scotland,CumCasesByDate,2136695
30/12/2022,Wales,CumCasesByDate,893617
31/12/2022,Wales,CumCasesByDate,893617
31/12/2022,Scotland,CumCasesByDate,2136695
31/12/2022,England,CumCasesByDate,20429062
01/01/2023,England,CumCasesByDate,20429062
01/01/2023,Scotland,CumCasesByDate,2136695
01/01/2023,Wales,CumCasesByDate,893617
02/01/2023,Wales,CumCasesByDate,893617
02/01/2023,Scotland,CumCasesByDate,2136695
02/01/2023,England,CumCasesByDate,20429062
03/01/2023,Scotland,CumCasesByDate,2136695
03/01/2023,England,CumCasesByDate,20429062
03/01/2023,Wales,CumCasesByDate,893617
04/01/2023,Wales,CumCasesByDate,893617
04/01/2023,Scotland,CumCasesByDate,2136695
04/01/2023,England,CumCasesByDate,20429062
05/01/2023,Scotland,CumCasesByDate,2136695
05/01/2023,England,CumCasesByDate,20465614
05/01/2023,Wales,CumCasesByDate,894524
06/01/2023,Wales,CumCasesByDate,894524
06/01/2023,England,CumCasesByDate,20465614
06/01/2023,Scotland,CumCasesByDate,2142883
07/01/2023,Scotland,CumCasesByDate,2142883
07/01/2023,England,CumCasesByDate,20465614
07/01/2023,Wales,CumCasesByDate,894524
08/01/2023,Wales,CumCasesByDate,894524
08/01/2023,Scotland,CumCasesByDate,2142883
08/01/2023,England,CumCasesByDate,20465614
09/01/2023,Scotland,CumCasesByDate,2142883
09/01/2023,England,CumCasesByDate,20465614
09/01/2023,Wales,CumCasesByDate,894524
10/01/2023,Wales,CumCasesByDate,894524
10/01/2023,England,CumCasesByDate,20465614
10/01/2023,Scotland,CumCasesByDate,2142883
11/01/2023,England,CumCasesByDate,20465614
11/01/2023,Scotland,CumCasesByDate,2145484
11/01/2023,Wales,CumCasesByDate,894524
12/01/2023,Wales,CumCasesByDate,895053
12/01/2023,Scotland,CumCasesByDate,2145484
12/01/2023,England,CumCasesByDate,20489558
13/01/2023,Scotland,CumCasesByDate,2145484
13/01/2023,England,CumCasesByDate,20489558
13/01/2023,Wales,CumCasesByDate,895053
14/01/2023,Wales,CumCasesByDate,895053
14/01/2023,Scotland,CumCasesByDate,2145484
14/01/2023,England,CumCasesByDate,20489558
15/01/2023,England,CumCasesByDate,20489558
15/01/2023,Scotland,CumCasesByDate,2145484
15/01/2023,Wales,CumCasesByDate,895053
16/01/2023,Wales,CumCasesByDate,895053
16/01/2023,Scotland,CumCasesByDate,2145484
16/01/2023,England,CumCasesByDate,20489558
17/01/2023,England,CumCasesByDate,20489558
17/01/2023,Scotland,CumCasesByDate,2145484
17/01/2023,Wales,CumCasesByDate,895053
18/01/2023,Wales,CumCasesByDate,895053
18/01/2023,Scotland,CumCasesByDate,2147103
18/01/2023,England,CumCasesByDate,20489558
19/01/2023,Scotland,CumCasesByDate,2147103
19/01/2023,England,CumCasesByDate,20503511
19/01/2023,Wales,CumCasesByDate,895328
20/01/2023,Wales,CumCasesByDate,895328
20/01/2023,Scotland,CumCasesByDate,2147103
20/01/2023,England,CumCasesByDate,20503511
21/01/2023,England,CumCasesByDate,20503511
21/01/2023,Scotland,CumCasesByDate,2147103
21/01/2023,Wales,CumCasesByDate,895328
22/01/2023,Wales,CumCasesByDate,895328
22/01/2023,Scotland,CumCasesByDate,2147103
22/01/2023,England,CumCasesByDate,20503511
23/01/2023,England,CumCasesByDate,20503511
23/01/2023,Scotland,CumCasesByDate,2147103
23/01/2023,Wales,CumCasesByDate,895328
24/01/2023,Wales,CumCasesByDate,895328
24/01/2023,England,CumCasesByDate,20503511
24/01/2023,Scotland,CumCasesByDate,2147103
25/01/2023,Scotland,CumCasesByDate,2148273
25/01/2023,England,CumCasesByDate,20503511
25/01/2023,Wales,CumCasesByDate,895328
26/01/2023,Wales,CumCasesByDate,895597
26/01/2023,England,CumCasesByDate,20517193
26/01/2023,Scotland,CumCasesByDate,2148273
27/01/2023,Scotland,CumCasesByDate,2148273
27/01/2023,England,CumCasesByDate,20517193
27/01/2023,Wales,CumCasesByDate,895597
28/01/2023,Wales,CumCasesByDate,895597
28/01/2023,Scotland,CumCasesByDate,2148273
28/01/2023,England,CumCasesByDate,20517193
29/01/2023,England,CumCasesByDate,20517193
29/01/2023,Scotland,CumCasesByDate,2148273
29/01/2023,Wales,CumCasesByDate,895597
30/01/2023,Wales,CumCasesByDate,895597
30/01/2023,Scotland,CumCasesByDate,2148273
30/01/2023,England,CumCasesByDate,20517193
31/01/2023,England,CumCasesByDate,20517193
31/01/2023,Scotland,CumCasesByDate,2148273
31/01/2023,Wales,CumCasesByDate,895597
01/02/2023,Wales,CumCasesByDate,895597
01/02/2023,Scotland,CumCasesByDate,2149502
01/02/2023,England,CumCasesByDate,20517193
02/02/2023,Scotland,CumCasesByDate,2149502
02/02/2023,England,CumCasesByDate,20535061
02/02/2023,Wales,CumCasesByDate,895891
03/02/2023,Wales,CumCasesByDate,895891
03/02/2023,England,CumCasesByDate,20535061
03/02/2023,Scotland,CumCasesByDate,2149502
04/02/2023,Scotland,CumCasesByDate,2149502
04/02/2023,England,CumCasesByDate,20535061
04/02/2023,Wales,CumCasesByDate,895891
05/02/2023,Wales,CumCasesByDate,895891
05/02/2023,Scotland,CumCasesByDate,2149502
05/02/2023,England,CumCasesByDate,20535061
06/02/2023,England,CumCasesByDate,20535061
06/02/2023,Scotland,CumCasesByDate,2149502
06/02/2023,Wales,CumCasesByDate,895891
07/02/2023,Wales,CumCasesByDate,895891
07/02/2023,Scotland,CumCasesByDate,2149502
07/02/2023,England,CumCasesByDate,20535061
08/02/2023,Scotland,CumCasesByDate,2150820
08/02/2023,England,CumCasesByDate,20535061
08/02/2023,Wales,CumCasesByDate,895891
09/02/2023,Wales,CumCasesByDate,896264
09/02/2023,England,CumCasesByDate,20555601
09/02/2023,Scotland,CumCasesByDate,2150820
10/02/2023,Scotland,CumCasesByDate,2150820
10/02/2023,England,CumCasesByDate,20555601
10/02/2023,Wales,CumCasesByDate,896264
11/02/2023,Wales,CumCasesByDate,896264
11/02/2023,England,CumCasesByDate,20555601
11/02/2023,Scotland,CumCasesByDate,2150820
12/02/2023,Scotland,CumCasesByDate,2150820
12/02/2023,England,CumCasesByDate,20555601
12/02/2023,Wales,CumCasesByDate,896264
13/02/2023,Wales,CumCasesByDate,896264
13/02/2023,Scotland,CumCasesByDate,2150820
13/02/2023,England,CumCasesByDate,20555601
14/02/2023,Scotland,CumCasesByDate,2150820
14/02/2023,England,CumCasesByDate,20555601
14/02/2023,Wales,CumCasesByDate,896264
15/02/2023,Wales,CumCasesByDate,896264
15/02/2023,England,CumCasesByDate,20555601
15/02/2023,Scotland,CumCasesByDate,2150820
16/02/2023,England,CumCasesByDate,20579255
16/02/2023,Scotland,CumCasesByDate,2152426
16/02/2023,Wales,CumCasesByDate,896636
17/02/2023,Wales,CumCasesByDate,896636
17/02/2023,England,CumCasesByDate,20579255
17/02/2023,Scotland,CumCasesByDate,2152426
18/02/2023,England,CumCasesByDate,20579255
18/02/2023,Scotland,CumCasesByDate,2152426
18/02/2023,Wales,CumCasesByDate,896636
19/02/2023,Wales,CumCasesByDate,896636
19/02/2023,England,CumCasesByDate,20579255
19/02/2023,Scotland,CumCasesByDate,2152426
20/02/2023,Scotland,CumCasesByDate,2152426
20/02/2023,England,CumCasesByDate,20579255
20/02/2023,Wales,CumCasesByDate,896636
21/02/2023,Wales,CumCasesByDate,896636
21/02/2023,Scotland,CumCasesByDate,2152426
21/02/2023,England,CumCasesByDate,20579255
22/02/2023,Scotland,CumCasesByDate,2152426
22/02/2023,England,CumCasesByDate,20579255
22/02/2023,Wales,CumCasesByDate,896636
23/02/2023,Wales,CumCasesByDate,897113
23/02/2023,Scotland,CumCasesByDate,2154070
23/02/2023,England,CumCasesByDate,20605673
24/02/2023,England,CumCasesByDate,20605673
24/02/2023,Scotland,CumCasesByDate,2154070
24/02/2023,Wales,CumCasesByDate,897113
25/02/2023,Wales,CumCasesByDate,897113
25/02/2023,England,CumCasesByDate,20605673
25/02/2023,Scotland,CumCasesByDate,2154070
26/02/2023,Scotland,CumCasesByDate,2154070
26/02/2023,England,CumCasesByDate,20605673
26/02/2023,Wales,CumCasesByDate,897113
27/02/2023,Wales,CumCasesByDate,897113
27/02/2023,Scotland,CumCasesByDate,2154070
27/02/2023,England,CumCasesByDate,20605673
28/02/2023,Scotland,CumCasesByDate,2154070
28/02/2023,England,CumCasesByDate,20605673
28/02/2023,Wales,CumCasesByDate,897113
01/03/2023,Wales,CumCasesByDate,897113
01/03/2023,Scotland,CumCasesByDate,2154070
01/03/2023,England,CumCasesByDate,20605673
02/03/2023,England,CumCasesByDate,20629892
02/03/2023,Scotland,CumCasesByDate,2155803
02/03/2023,Wales,CumCasesByDate,897541
03/03/2023,Wales,CumCasesByDate,897541
03/03/2023,Scotland,CumCasesByDate,2155803
03/03/2023,England,CumCasesByDate,20629892
04/03/2023,Scotland,CumCasesByDate,2155803
04/03/2023,England,CumCasesByDate,20629892
04/03/2023,Wales,CumCasesByDate,897541
05/03/2023,Wales,CumCasesByDate,897541
05/03/2023,England,CumCasesByDate,20629892
05/03/2023,Scotland,CumCasesByDate,2155803
06/03/2023,Scotland,CumCasesByDate,2155803
06/03/2023,England,CumCasesByDate,20629892
06/03/2023,Wales,CumCasesByDate,897541
07/03/2023,Wales,CumCasesByDate,897541
07/03/2023,England,CumCasesByDate,20629892
07/03/2023,Scotland,CumCasesByDate,2155803
08/03/2023,Scotland,CumCasesByDate,2155803
08/03/2023,England,CumCasesByDate,20629892
08/03/2023,Wales,CumCasesByDate,897541
09/03/2023,Wales,CumCasesByDate,898118
09/03/2023,England,CumCasesByDate,20656177
09/03/2023,Scotland,CumCasesByDate,2157720
10/03/2023,England,CumCasesByDate,20656177
10/03/2023,Scotland,CumCasesByDate,2157720
10/03/2023,Wales,CumCasesByDate,898118
11/03/2023,Wales,CumCasesByDate,898118
11/03/2023,England,CumCasesByDate,20656177
11/03/2023,Scotland,CumCasesByDate,2157720
12/03/2023,England,CumCasesByDate,20656177
12/03/2023,Scotland,CumCasesByDate,2157720
12/03/2023,Wales,CumCasesByDate,898118
13/03/2023,Wales,CumCasesByDate,898118
13/03/2023,England,CumCasesByDate,20656177
13/03/2023,Scotland,CumCasesByDate,2157720
14/03/2023,Scotland,CumCasesByDate,2157720
14/03/2023,England,CumCasesByDate,20656177
14/03/2023,Wales,CumCasesByDate,898118
15/03/2023,Wales,CumCasesByDate,898118
15/03/2023,Scotland,CumCasesByDate,2157720
15/03/2023,England,CumCasesByDate,20656177
16/03/2023,England,CumCasesByDate,20680806
16/03/2023,Scotland,CumCasesByDate,2157720
16/03/2023,Wales,CumCasesByDate,898822
17/03/2023,Wales,CumCasesByDate,898822
17/03/2023,England,CumCasesByDate,20680806
17/03/2023,Scotland,CumCasesByDate,2157720
18/03/2023,England,CumCasesByDate,20680806
18/03/2023,Scotland,CumCasesByDate,2157720
18/03/2023,Wales,CumCasesByDate,898822
19/03/2023,Wales,CumCasesByDate,898822
19/03/2023,England,CumCasesByDate,20680806
19/03/2023,Scotland,CumCasesByDate,2157720
20/03/2023,England,CumCasesByDate,20680806
20/03/2023,Scotland,CumCasesByDate,2157720
20/03/2023,Wales,CumCasesByDate,898822
21/03/2023,Wales,CumCasesByDate,898822
21/03/2023,England,CumCasesByDate,20680806
21/03/2023,Scotland,CumCasesByDate,2157720
22/03/2023,Scotland,CumCasesByDate,2157720
22/03/2023,England,CumCasesByDate,20680806
22/03/2023,Wales,CumCasesByDate,898822
23/03/2023,Wales,CumCasesByDate,899407
23/03/2023,Scotland,CumCasesByDate,2157720
23/03/2023,England,CumCasesByDate,20714868
24/03/2023,Scotland,CumCasesByDate,2157720
24/03/2023,England,CumCasesByDate,20714868
24/03/2023,Wales,CumCasesByDate,899407
25/03/2023,Wales,CumCasesByDate,899407
25/03/2023,Scotland,CumCasesByDate,2160103
25/03/2023,England,CumCasesByDate,20714868
26/03/2023,England,CumCasesByDate,20714868
26/03/2023,Scotland,CumCasesByDate,2160103
26/03/2023,Wales,CumCasesByDate,899407
27/03/2023,Wales,CumCasesByDate,899407
27/03/2023,Scotland,CumCasesByDate,2160103
27/03/2023,England,CumCasesByDate,20714868
28/03/2023,England,CumCasesByDate,20714868
28/03/2023,Scotland,CumCasesByDate,2160103
28/03/2023,Wales,CumCasesByDate,899407
29/03/2023,Wales,CumCasesByDate,899407
29/03/2023,England,CumCasesByDate,20714868
29/03/2023,Scotland,CumCasesByDate,2160103
30/03/2023,England,CumCasesByDate,20739915
30/03/2023,Scotland,CumCasesByDate,2165660
30/03/2023,Wales,CumCasesByDate,899882
31/03/2023,Wales,CumCasesByDate,899882
31/03/2023,England,CumCasesByDate,20739915
31/03/2023,Scotland,CumCasesByDate,2165660
01/04/2023,Scotland,CumCasesByDate,2165660
01/04/2023,England,CumCasesByDate,20739915
01/04/2023,Wales,CumCasesByDate,899882
02/04/2023,Wales,CumCasesByDate,899882
02/04/2023,Scotland,CumCasesByDate,2165660
02/04/2023,England,CumCasesByDate,20739915
03/04/2023,Scotland,CumCasesByDate,2165660
03/04/2023,England,CumCasesByDate,20739915
03/04/2023,Wales,CumCasesByDate,899882
04/04/2023,Wales,CumCasesByDate,899882
04/04/2023,Scotland,CumCasesByDate,2165660
04/04/2023,England,CumCasesByDate,20739915
05/04/2023,England,CumCasesByDate,20739915
05/04/2023,Scotland,CumCasesByDate,2165660
05/04/2023,Wales,CumCasesByDate,899882
06/04/2023,Wales,CumCasesByDate,900317
06/04/2023,England,CumCasesByDate,20757926
06/04/2023,Scotland,CumCasesByDate,2167871
07/04/2023,England,CumCasesByDate,20757926
07/04/2023,Scotland,CumCasesByDate,2167871
07/04/2023,Wales,CumCasesByDate,900317
08/04/2023,Wales,CumCasesByDate,900317
08/04/2023,England,CumCasesByDate,20757926
08/04/2023,Scotland,CumCasesByDate,2167871
09/04/2023,England,CumCasesByDate,20757926
09/04/2023,Scotland,CumCasesByDate,2167871
09/04/2023,Wales,CumCasesByDate,900317
10/04/2023,Wales,CumCasesByDate,900317
10/04/2023,England,CumCasesByDate,20757926
10/04/2023,Scotland,CumCasesByDate,2167871
11/04/2023,Scotland,CumCasesByDate,2167871
11/04/2023,England,CumCasesByDate,20757926
11/04/2023,Wales,CumCasesByDate,900317
12/04/2023,Wales,CumCasesByDate,900317
12/04/2023,England,CumCasesByDate,20757926
12/04/2023,Scotland,CumCasesByDate,2167871
13/04/2023,England,CumCasesByDate,20772220
13/04/2023,Scotland,CumCasesByDate,2169464
13/04/2023,Wales,CumCasesByDate,900647
14/04/2023,Wales,CumCasesByDate,900647
14/04/2023,Scotland,CumCasesByDate,2169464
14/04/2023,England,CumCasesByDate,20772220
15/04/2023,Scotland,CumCasesByDate,2169464
15/04/2023,England,CumCasesByDate,20772220
15/04/2023,Wales,CumCasesByDate,900647
16/04/2023,Wales,CumCasesByDate,900647
16/04/2023,Scotland,CumCasesByDate,2169464
16/04/2023,England,CumCasesByDate,20772220
17/04/2023,England,CumCasesByDate,20772220
17/04/2023,Scotland,CumCasesByDate,2169464
17/04/2023,Wales,CumCasesByDate,900647
18/04/2023,Wales,CumCasesByDate,900647
18/04/2023,England,CumCasesByDate,20772220
18/04/2023,Scotland,CumCasesByDate,2169464
19/04/2023,Scotland,CumCasesByDate,2169464
19/04/2023,England,CumCasesByDate,20772220
19/04/2023,Wales,CumCasesByDate,900647
20/04/2023,Wales,CumCasesByDate,900922
20/04/2023,England,CumCasesByDate,20784719
20/04/2023,Scotland,CumCasesByDate,2170956
21/04/2023,Scotland,CumCasesByDate,2170956
21/04/2023,England,CumCasesByDate,20784719
21/04/2023,Wales,CumCasesByDate,900922
22/04/2023,Wales,CumCasesByDate,900922
22/04/2023,England,CumCasesByDate,20784719
22/04/2023,Scotland,CumCasesByDate,2170956
23/04/2023,Scotland,CumCasesByDate,2170956
23/04/2023,England,CumCasesByDate,20784719
23/04/2023,Wales,CumCasesByDate,900922
24/04/2023,Wales,CumCasesByDate,900922
24/04/2023,Scotland,CumCasesByDate,2170956
24/04/2023,England,CumCasesByDate,20784719
25/04/2023,England,CumCasesByDate,20784719
25/04/2023,Scotland,CumCasesByDate,2170956
25/04/2023,Wales,CumCasesByDate,900922
26/04/2023,Wales,CumCasesByDate,900922
26/04/2023,England,CumCasesByDate,20784719
26/04/2023,Scotland,CumCasesByDate,2170956
27/04/2023,Scotland,CumCasesByDate,2170956
27/04/2023,England,CumCasesByDate,20795205
27/04/2023,Wales,CumCasesByDate,901173
28/04/2023,Wales,CumCasesByDate,901173
28/04/2023,England,CumCasesByDate,20795205
28/04/2023,Scotland,CumCasesByDate,2172051
29/04/2023,Scotland,CumCasesByDate,2172051
29/04/2023,England,CumCasesByDate,20795205
29/04/2023,Wales,CumCasesByDate,901173
30/04/2023,Wales,CumCasesByDate,901173
30/04/2023,England,CumCasesByDate,20795205
30/04/2023,Scotland,CumCasesByDate,2172051
01/05/2023,Scotland,CumCasesByDate,2172051
01/05/2023,England,CumCasesByDate,20795205
01/05/2023,Wales,CumCasesByDate,901173
02/05/2023,Wales,CumCasesByDate,901173
02/05/2023,England,CumCasesByDate,20795205
02/05/2023,Scotland,CumCasesByDate,2172051
03/05/2023,England,CumCasesByDate,20795205
03/05/2023,Scotland,CumCasesByDate,2172051
03/05/2023,Wales,CumCasesByDate,901173
04/05/2023,Wales,CumCasesByDate,901398
04/05/2023,Scotland,CumCasesByDate,2172700
04/05/2023,England,CumCasesByDate,20805557
05/05/2023,England,CumCasesByDate,20805557
05/05/2023,Scotland,CumCasesByDate,2172700
05/05/2023,Wales,CumCasesByDate,901398
06/05/2023,Wales,CumCasesByDate,901398
06/05/2023,England,CumCasesByDate,20805557
06/05/2023,Scotland,CumCasesByDate,2172700
07/05/2023,England,CumCasesByDate,20805557
07/05/2023,Scotland,CumCasesByDate,2172700
07/05/2023,Wales,CumCasesByDate,901398
08/05/2023,Wales,CumCasesByDate,901398
08/05/2023,England,CumCasesByDate,20805557
08/05/2023,Scotland,CumCasesByDate,2172700
09/05/2023,England,CumCasesByDate,20805557
09/05/2023,Scotland,CumCasesByDate,2172700
09/05/2023,Wales,CumCasesByDate,901398
10/05/2023,Wales,CumCasesByDate,901398
10/05/2023,England,CumCasesByDate,20805557
10/05/2023,Scotland,CumCasesByDate,2172700
11/05/2023,England,CumCasesByDate,20814571
11/05/2023,Scotland,CumCasesByDate,2173650
11/05/2023,Wales,CumCasesByDate,901557
12/05/2023,Wales,CumCasesByDate,901557
12/05/2023,England,CumCasesByDate,20814571
12/05/2023,Scotland,CumCasesByDate,2173650
13/05/2023,Scotland,CumCasesByDate,2173650
13/05/2023,England,CumCasesByDate,20814571
13/05/2023,Wales,CumCasesByDate,901557
14/05/2023,Wales,CumCasesByDate,901557
14/05/2023,Scotland,CumCasesByDate,2173650
14/05/2023,England,CumCasesByDate,20814571
15/05/2023,England,CumCasesByDate,20814571
15/05/2023,Scotland,CumCasesByDate,2173650
15/05/2023,Wales,CumCasesByDate,901557
16/05/2023,Wales,CumCasesByDate,901557
16/05/2023,England,CumCasesByDate,20814571
16/05/2023,Scotland,CumCasesByDate,2173650
17/05/2023,England,CumCasesByDate,20814571
17/05/2023,Scotland,CumCasesByDate,2173650
17/05/2023,Wales,CumCasesByDate,901557
18/05/2023,Wales,CumCasesByDate,901674
18/05/2023,England,CumCasesByDate,20821829
18/05/2023,Scotland,CumCasesByDate,2174265
19/05/2023,England,CumCasesByDate,20821829
19/05/2023,Scotland,CumCasesByDate,2174265
19/05/2023,Wales,CumCasesByDate,901674
20/05/2023,Wales,CumCasesByDate,901674
20/05/2023,England,CumCasesByDate,20821829
20/05/2023,Scotland,CumCasesByDate,2174265
21/05/2023,Scotland,CumCasesByDate,2174265
21/05/2023,England,CumCasesByDate,20821829
21/05/2023,Wales,CumCasesByDate,901674
22/05/2023,Wales,CumCasesByDate,901674
22/05/2023,England,CumCasesByDate,20821829
22/05/2023,Scotland,CumCasesByDate,2174265
23/05/2023,England,CumCasesByDate,20821829
23/05/2023,Scotland,CumCasesByDate,2174265
23/05/2023,Wales,CumCasesByDate,901674
24/05/2023,Wales,CumCasesByDate,901674
24/05/2023,England,CumCasesByDate,20821829
24/05/2023,Scotland,CumCasesByDate,2174265
25/05/2023,Scotland,CumCasesByDate,2174772
25/05/2023,England,CumCasesByDate,20828577
25/05/2023,Wales,CumCasesByDate,901789
26/05/2023,Wales,CumCasesByDate,901789
26/05/2023,England,CumCasesByDate,20828577
26/05/2023,Scotland,CumCasesByDate,2174772
27/05/2023,England,CumCasesByDate,20828577
27/05/2023,Scotland,CumCasesByDate,2174772
27/05/2023,Wales,CumCasesByDate,901789
28/05/2023,Wales,CumCasesByDate,901789
28/05/2023,England,CumCasesByDate,20828577
28/05/2023,Scotland,CumCasesByDate,2174772
29/05/2023,Scotland,CumCasesByDate,2174772
29/05/2023,England,CumCasesByDate,20828577
29/05/2023,Wales,CumCasesByDate,901789
30/05/2023,Wales,CumCasesByDate,901789
30/05/2023,England,CumCasesByDate,20828577
30/05/2023,Scotland,CumCasesByDate,2174772
31/05/2023,Scotland,CumCasesByDate,2174772
31/05/2023,England,CumCasesByDate,20828577
31/05/2023,Wales,CumCasesByDate,901789
01/06/2023,Wales,CumCasesByDate,901895
01/06/2023,England,CumCasesByDate,20833518
01/06/2023,Scotland,CumCasesByDate,2175204
02/06/2023,England,CumCasesByDate,20833518
02/06/2023,Scotland,CumCasesByDate,2175204
02/06/2023,Wales,CumCasesByDate,901895
03/06/2023,Wales,CumCasesByDate,901895
03/06/2023,England,CumCasesByDate,20833518
03/06/2023,Scotland,CumCasesByDate,2175204
04/06/2023,England,CumCasesByDate,20833518
04/06/2023,Scotland,CumCasesByDate,2175204
04/06/2023,Wales,CumCasesByDate,901895
05/06/2023,Wales,CumCasesByDate,901895
05/06/2023,Scotland,CumCasesByDate,2175204
05/06/2023,England,CumCasesByDate,20833518
06/06/2023,Scotland,CumCasesByDate,2175204
06/06/2023,England,CumCasesByDate,20833518
06/06/2023,Wales,CumCasesByDate,901895
07/06/2023,Wales,CumCasesByDate,901895
07/06/2023,England,CumCasesByDate,20833518
07/06/2023,Scotland,CumCasesByDate,2175204
08/06/2023,England,CumCasesByDate,20838246
08/06/2023,Scotland,CumCasesByDate,2175605
08/06/2023,Wales,CumCasesByDate,901998
09/06/2023,Wales,CumCasesByDate,901998
09/06/2023,Scotland,CumCasesByDate,2175605
09/06/2023,England,CumCasesByDate,20838246
10/06/2023,England,CumCasesByDate,20838246
10/06/2023,Scotland,CumCasesByDate,2175605
10/06/2023,Wales,CumCasesByDate,901998
11/06/2023,Wales,CumCasesByDate,901998
11/06/2023,Scotland,CumCasesByDate,2175605
11/06/2023,England,CumCasesByDate,20838246
12/06/2023,Scotland,CumCasesByDate,2175605
12/06/2023,England,CumCasesByDate,20838246
12/06/2023,Wales,CumCasesByDate,901998
13/06/2023,Wales,CumCasesByDate,901998
13/06/2023,England,CumCasesByDate,20838246
13/06/2023,Scotland,CumCasesByDate,2175605
14/06/2023,Scotland,CumCasesByDate,2175605
14/06/2023,England,CumCasesByDate,20838246
14/06/2023,Wales,CumCasesByDate,901998
15/06/2023,Wales,CumCasesByDate,902099
15/06/2023,England,CumCasesByDate,20842461
15/06/2023,Scotland,CumCasesByDate,2176001
16/06/2023,Scotland,CumCasesByDate,2176001
16/06/2023,England,CumCasesByDate,20842461
16/06/2023,Wales,CumCasesByDate,902099
17/06/2023,Wales,CumCasesByDate,902099
17/06/2023,England,CumCasesByDate,20842461
17/06/2023,Scotland,CumCasesByDate,2176001
18/06/2023,England,CumCasesByDate,20842461
18/06/2023,Scotland,CumCasesByDate,2176001
18/06/2023,Wales,CumCasesByDate,902099
19/06/2023,Wales,CumCasesByDate,902099
19/06/2023,Scotland,CumCasesByDate,2176001
19/06/2023,England,CumCasesByDate,20842461
20/06/2023,England,CumCasesByDate,20842461
20/06/2023,Scotland,CumCasesByDate,2176001
20/06/2023,Wales,CumCasesByDate,902099
21/06/2023,Wales,CumCasesByDate,902099
21/06/2023,England,CumCasesByDate,20842461
21/06/2023,Scotland,CumCasesByDate,2176001
22/06/2023,Scotland,CumCasesByDate,2176350
22/06/2023,England,CumCasesByDate,20844829
22/06/2023,Wales,CumCasesByDate,902160
23/06/2023,Wales,CumCasesByDate,902160
23/06/2023,England,CumCasesByDate,20844829
23/06/2023,Scotland,CumCasesByDate,2176350
24/06/2023,Scotland,CumCasesByDate,2176350
24/06/2023,England,CumCasesByDate,20844829
24/06/2023,Wales,CumCasesByDate,902160
25/06/2023,Wales,CumCasesByDate,902160
25/06/2023,England,CumCasesByDate,20844829
25/06/2023,Scotland,CumCasesByDate,2176350
26/06/2023,Scotland,CumCasesByDate,2176350
26/06/2023,England,CumCasesByDate,20844829
26/06/2023,Wales,CumCasesByDate,902160
27/06/2023,Wales,CumCasesByDate,902160
27/06/2023,Scotland,CumCasesByDate,2176350
27/06/2023,England,CumCasesByDate,20844829
28/06/2023,Scotland,CumCasesByDate,2176350
28/06/2023,England,CumCasesByDate,20844829
28/06/2023,Wales,CumCasesByDate,902160
29/06/2023,Wales,CumCasesByDate,902234
29/06/2023,England,CumCasesByDate,20847020
29/06/2023,Scotland,CumCasesByDate,2176608
30/06/2023,England,CumCasesByDate,20847020
30/06/2023,Scotland,CumCasesByDate,2176608
30/06/2023,Wales,CumCasesByDate,902234
01/07/2023,Wales,CumCasesByDate,902234
01/07/2023,England,CumCasesByDate,20847020
