Date,Nation,Metric,Vaccine
23/05/2022,England,CumFullyVaccByDate,41096738
24/05/2022,England,CumFullyVaccByDate,41100855
24/05/2022,Scotland,CumFullyVaccByDate,4094098
25/05/2022,Scotland,CumFullyVaccByDate,4094522
25/05/2022,England,CumFullyVaccByDate,41105042
26/05/2022,England,CumFullyVaccByDate,41109511
26/05/2022,Scotland,CumFullyVaccByDate,4094966
27/05/2022,Scotland,CumFullyVaccByDate,4095463
27/05/2022,England,CumFullyVaccByDate,41114553
28/05/2022,England,CumFullyVaccByDate,41124408
28/05/2022,Scotland,CumFullyVaccByDate,4095879
29/05/2022,Scotland,CumFullyVaccByDate,4096402
29/05/2022,England,CumFullyVaccByDate,41128240
30/05/2022,England,CumFullyVaccByDate,41135031
30/05/2022,Scotland,CumFullyVaccByDate,4096767
31/05/2022,Scotland,CumFullyVaccByDate,4097145
31/05/2022,England,CumFullyVaccByDate,41142785
01/06/2022,England,CumFullyVaccByDate,41150151
01/06/2022,Scotland,CumFullyVaccByDate,4097561
02/06/2022,Scotland,CumFullyVaccByDate,4097950
02/06/2022,England,CumFullyVaccByDate,41151559
03/06/2022,England,CumFullyVaccByDate,41152422
03/06/2022,Scotland,CumFullyVaccByDate,4098056
04/06/2022,Scotland,CumFullyVaccByDate,4098485
04/06/2022,England,CumFullyVaccByDate,41157996
05/06/2022,England,CumFullyVaccByDate,41160129
05/06/2022,Scotland,CumFullyVaccByDate,4099047
06/06/2022,Scotland,CumFullyVaccByDate,4099504
06/06/2022,England,CumFullyVaccByDate,41163853
07/06/2022,England,CumFullyVaccByDate,41167756
07/06/2022,Scotland,CumFullyVaccByDate,4100017
08/06/2022,Scotland,CumFullyVaccByDate,4100474
08/06/2022,England,CumFullyVaccByDate,41171848
09/06/2022,England,CumFullyVaccByDate,41175608
09/06/2022,Scotland,CumFullyVaccByDate,4100871
10/06/2022,Scotland,CumFullyVaccByDate,4101342
10/06/2022,England,CumFullyVaccByDate,41180015
11/06/2022,England,CumFullyVaccByDate,41189633
11/06/2022,Scotland,CumFullyVaccByDate,4101990
12/06/2022,Scotland,CumFullyVaccByDate,4102524
12/06/2022,England,CumFullyVaccByDate,41193037
13/06/2022,England,CumFullyVaccByDate,41196158
13/06/2022,Scotland,CumFullyVaccByDate,4102895
14/06/2022,Scotland,CumFullyVaccByDate,4103265
14/06/2022,England,CumFullyVaccByDate,41199851
15/06/2022,England,CumFullyVaccByDate,41203819
15/06/2022,Scotland,CumFullyVaccByDate,4103557
16/06/2022,Scotland,CumFullyVaccByDate,4103988
16/06/2022,England,CumFullyVaccByDate,41207481
17/06/2022,England,CumFullyVaccByDate,41211255
17/06/2022,Scotland,CumFullyVaccByDate,4104339
18/06/2022,Scotland,CumFullyVaccByDate,4105095
18/06/2022,England,CumFullyVaccByDate,41219720
19/06/2022,England,CumFullyVaccByDate,41222614
19/06/2022,Scotland,CumFullyVaccByDate,4105683
20/06/2022,Scotland,CumFullyVaccByDate,4106033
20/06/2022,England,CumFullyVaccByDate,41226437
21/06/2022,England,CumFullyVaccByDate,41230151
21/06/2022,Scotland,CumFullyVaccByDate,4106311
22/06/2022,Scotland,CumFullyVaccByDate,4106638
22/06/2022,England,CumFullyVaccByDate,41234015
23/06/2022,England,CumFullyVaccByDate,41237536
23/06/2022,Scotland,CumFullyVaccByDate,4106984
24/06/2022,Scotland,CumFullyVaccByDate,4107358
24/06/2022,England,CumFullyVaccByDate,41242045
25/06/2022,England,CumFullyVaccByDate,41251803
25/06/2022,Scotland,CumFullyVaccByDate,4107976
26/06/2022,Scotland,CumFullyVaccByDate,4108613
26/06/2022,England,CumFullyVaccByDate,41255571
27/06/2022,England,CumFullyVaccByDate,41260124
27/06/2022,Scotland,CumFullyVaccByDate,4109059
28/06/2022,Scotland,CumFullyVaccByDate,4109400
28/06/2022,England,CumFullyVaccByDate,41264765
29/06/2022,England,CumFullyVaccByDate,41269627
29/06/2022,Scotland,CumFullyVaccByDate,4109724
30/06/2022,Scotland,CumFullyVaccByDate,4110131
30/06/2022,England,CumFullyVaccByDate,41274440
01/07/2022,England,CumFullyVaccByDate,41280147
01/07/2022,Scotland,CumFullyVaccByDate,4110500
02/07/2022,Scotland,CumFullyVaccByDate,4110863
02/07/2022,England,CumFullyVaccByDate,41292625
03/07/2022,England,CumFullyVaccByDate,41297832
03/07/2022,Scotland,CumFullyVaccByDate,4111210
04/07/2022,Scotland,CumFullyVaccByDate,4111549
04/07/2022,England,CumFullyVaccByDate,41303557
05/07/2022,England,CumFullyVaccByDate,41309154
05/07/2022,Scotland,CumFullyVaccByDate,4111757
06/07/2022,Scotland,CumFullyVaccByDate,4112071
06/07/2022,England,CumFullyVaccByDate,41315013
07/07/2022,England,CumFullyVaccByDate,41321035
07/07/2022,Scotland,CumFullyVaccByDate,4112406
08/07/2022,Scotland,CumFullyVaccByDate,4112682
08/07/2022,England,CumFullyVaccByDate,41327263
09/07/2022,England,CumFullyVaccByDate,41340867
09/07/2022,Scotland,CumFullyVaccByDate,4113032
10/07/2022,Scotland,CumFullyVaccByDate,4113279
10/07/2022,England,CumFullyVaccByDate,41346147
11/07/2022,England,CumFullyVaccByDate,41350964
11/07/2022,Scotland,CumFullyVaccByDate,4113477
12/07/2022,Scotland,CumFullyVaccByDate,4113705
12/07/2022,England,CumFullyVaccByDate,41356012
13/07/2022,England,CumFullyVaccByDate,41361688
13/07/2022,Scotland,CumFullyVaccByDate,4113911
14/07/2022,Scotland,CumFullyVaccByDate,4114185
14/07/2022,England,CumFullyVaccByDate,41367237
15/07/2022,England,CumFullyVaccByDate,41372997
15/07/2022,Scotland,CumFullyVaccByDate,4114427
16/07/2022,Scotland,CumFullyVaccByDate,4114748
16/07/2022,England,CumFullyVaccByDate,41386364
17/07/2022,England,CumFullyVaccByDate,41391097
17/07/2022,Scotland,CumFullyVaccByDate,4114887
18/07/2022,Scotland,CumFullyVaccByDate,4115034
18/07/2022,England,CumFullyVaccByDate,41394734
19/07/2022,England,CumFullyVaccByDate,41398096
19/07/2022,Scotland,CumFullyVaccByDate,4115174
20/07/2022,Scotland,CumFullyVaccByDate,4115362
20/07/2022,England,CumFullyVaccByDate,41402838
21/07/2022,England,CumFullyVaccByDate,41408299
21/07/2022,Scotland,CumFullyVaccByDate,4115550
22/07/2022,Scotland,CumFullyVaccByDate,4115810
22/07/2022,England,CumFullyVaccByDate,41414378
23/07/2022,England,CumFullyVaccByDate,41425094
23/07/2022,Scotland,CumFullyVaccByDate,4116085
24/07/2022,Scotland,CumFullyVaccByDate,4116228
24/07/2022,England,CumFullyVaccByDate,41429140
25/07/2022,England,CumFullyVaccByDate,41434746
25/07/2022,Scotland,CumFullyVaccByDate,4116447
26/07/2022,Scotland,CumFullyVaccByDate,4116601
26/07/2022,England,CumFullyVaccByDate,41439857
27/07/2022,England,CumFullyVaccByDate,41444969
27/07/2022,Scotland,CumFullyVaccByDate,4116787
28/07/2022,Scotland,CumFullyVaccByDate,4116979
28/07/2022,England,CumFullyVaccByDate,41450457
29/07/2022,England,CumFullyVaccByDate,41455243
29/07/2022,Scotland,CumFullyVaccByDate,4117192
30/07/2022,Scotland,CumFullyVaccByDate,4117406
30/07/2022,England,CumFullyVaccByDate,41462696
31/07/2022,England,CumFullyVaccByDate,41465889
31/07/2022,Scotland,CumFullyVaccByDate,4117545
01/08/2022,Scotland,CumFullyVaccByDate,4117735
01/08/2022,England,CumFullyVaccByDate,41469849
02/08/2022,England,CumFullyVaccByDate,41473354
02/08/2022,Scotland,CumFullyVaccByDate,4117865
03/08/2022,Scotland,CumFullyVaccByDate,4118014
03/08/2022,England,CumFullyVaccByDate,41477238
04/08/2022,England,CumFullyVaccByDate,41480901
04/08/2022,Scotland,CumFullyVaccByDate,4118208
05/08/2022,Scotland,CumFullyVaccByDate,4118367
05/08/2022,England,CumFullyVaccByDate,41484594
06/08/2022,England,CumFullyVaccByDate,41490068
06/08/2022,Scotland,CumFullyVaccByDate,4118546
07/08/2022,Scotland,CumFullyVaccByDate,4118648
07/08/2022,England,CumFullyVaccByDate,41492455
08/08/2022,England,CumFullyVaccByDate,41495730
08/08/2022,Scotland,CumFullyVaccByDate,4118818
09/08/2022,Scotland,CumFullyVaccByDate,4118938
09/08/2022,England,CumFullyVaccByDate,41498513
10/08/2022,England,CumFullyVaccByDate,41501437
10/08/2022,Scotland,CumFullyVaccByDate,4119102
11/08/2022,Scotland,CumFullyVaccByDate,4119263
11/08/2022,England,CumFullyVaccByDate,41504274
12/08/2022,England,CumFullyVaccByDate,41506933
12/08/2022,Scotland,CumFullyVaccByDate,4119407
13/08/2022,Scotland,CumFullyVaccByDate,4119591
13/08/2022,England,CumFullyVaccByDate,41511083
14/08/2022,England,CumFullyVaccByDate,41512890
14/08/2022,Scotland,CumFullyVaccByDate,4119713
15/08/2022,England,CumFullyVaccByDate,41515495
15/08/2022,Scotland,CumFullyVaccByDate,4119869
16/08/2022,Scotland,CumFullyVaccByDate,4120004
16/08/2022,England,CumFullyVaccByDate,41518144
17/08/2022,Scotland,CumFullyVaccByDate,4120080
17/08/2022,England,CumFullyVaccByDate,41520959
18/08/2022,Scotland,CumFullyVaccByDate,4120207
18/08/2022,England,CumFullyVaccByDate,41523695
19/08/2022,Scotland,CumFullyVaccByDate,4120336
19/08/2022,England,CumFullyVaccByDate,41526450
20/08/2022,England,CumFullyVaccByDate,41530837
20/08/2022,Scotland,CumFullyVaccByDate,4120555
21/08/2022,Scotland,CumFullyVaccByDate,4120672
21/08/2022,England,CumFullyVaccByDate,41532368
22/08/2022,England,CumFullyVaccByDate,41535437
22/08/2022,Scotland,CumFullyVaccByDate,4120822
23/08/2022,Scotland,CumFullyVaccByDate,4120907
23/08/2022,England,CumFullyVaccByDate,41538206
24/08/2022,Scotland,CumFullyVaccByDate,4120962
24/08/2022,England,CumFullyVaccByDate,41540935
25/08/2022,England,CumFullyVaccByDate,41543659
25/08/2022,Scotland,CumFullyVaccByDate,4121053
26/08/2022,Scotland,CumFullyVaccByDate,4121168
26/08/2022,England,CumFullyVaccByDate,41546356
27/08/2022,England,CumFullyVaccByDate,41549713
27/08/2022,Scotland,CumFullyVaccByDate,4121372
28/08/2022,Scotland,CumFullyVaccByDate,4121495
28/08/2022,England,CumFullyVaccByDate,41550950
29/08/2022,Scotland,CumFullyVaccByDate,4121585
29/08/2022,England,CumFullyVaccByDate,41551513
30/08/2022,England,CumFullyVaccByDate,41554422
30/08/2022,Scotland,CumFullyVaccByDate,4121672
31/08/2022,England,CumFullyVaccByDate,41557393
31/08/2022,Scotland,CumFullyVaccByDate,4121776
01/09/2022,Scotland,CumFullyVaccByDate,4121897
01/09/2022,England,CumFullyVaccByDate,41559321
02/09/2022,England,CumFullyVaccByDate,41561313
02/09/2022,Scotland,CumFullyVaccByDate,4121989
03/09/2022,Scotland,CumFullyVaccByDate,4122139
03/09/2022,England,CumFullyVaccByDate,41564094
04/09/2022,England,CumFullyVaccByDate,41565181
04/09/2022,Scotland,CumFullyVaccByDate,4122220
05/09/2022,Scotland,CumFullyVaccByDate,4122281
05/09/2022,England,CumFullyVaccByDate,41566263
06/09/2022,England,CumFullyVaccByDate,41567323
06/09/2022,Scotland,CumFullyVaccByDate,4122345
07/09/2022,Scotland,CumFullyVaccByDate,4122399
07/09/2022,England,CumFullyVaccByDate,41568336
08/09/2022,England,CumFullyVaccByDate,41569184
08/09/2022,Scotland,CumFullyVaccByDate,4122468
09/09/2022,Scotland,CumFullyVaccByDate,4122541
09/09/2022,England,CumFullyVaccByDate,41570149
10/09/2022,England,CumFullyVaccByDate,41572461
10/09/2022,Scotland,CumFullyVaccByDate,4122626
11/09/2022,Scotland,CumFullyVaccByDate,4122688
11/09/2022,England,CumFullyVaccByDate,41573263
12/09/2022,England,CumFullyVaccByDate,41574842
13/09/2022,England,CumFullyVaccByDate,41576264
14/09/2022,England,CumFullyVaccByDate,41577701
15/09/2022,England,CumFullyVaccByDate,41579170
16/09/2022,England,CumFullyVaccByDate,41580825
17/09/2022,England,CumFullyVaccByDate,41584265
18/09/2022,England,CumFullyVaccByDate,41585762
19/09/2022,England,CumFullyVaccByDate,41586055
20/09/2022,England,CumFullyVaccByDate,41587375
21/09/2022,England,CumFullyVaccByDate,41588752
22/09/2022,England,CumFullyVaccByDate,41590087
23/09/2022,England,CumFullyVaccByDate,41592406
24/09/2022,England,CumFullyVaccByDate,41595953
25/09/2022,England,CumFullyVaccByDate,41597442
26/09/2022,England,CumFullyVaccByDate,41598798
27/09/2022,England,CumFullyVaccByDate,41600089
28/09/2022,England,CumFullyVaccByDate,41601534
29/09/2022,England,CumFullyVaccByDate,41603037
30/09/2022,England,CumFullyVaccByDate,41604635
01/10/2022,England,CumFullyVaccByDate,41608178
02/10/2022,England,CumFullyVaccByDate,41609621
03/10/2022,England,CumFullyVaccByDate,41610776
04/10/2022,England,CumFullyVaccByDate,41612037
05/10/2022,England,CumFullyVaccByDate,41613463
06/10/2022,England,CumFullyVaccByDate,41614916
07/10/2022,England,CumFullyVaccByDate,41616450
08/10/2022,England,CumFullyVaccByDate,41620380
09/10/2022,England,CumFullyVaccByDate,41621853
10/10/2022,England,CumFullyVaccByDate,41623043
11/10/2022,England,CumFullyVaccByDate,41624324
12/10/2022,England,CumFullyVaccByDate,41625699
13/10/2022,England,CumFullyVaccByDate,41627122
14/10/2022,England,CumFullyVaccByDate,41628665
15/10/2022,England,CumFullyVaccByDate,41632251
16/10/2022,England,CumFullyVaccByDate,41633768
17/10/2022,England,CumFullyVaccByDate,41634826
18/10/2022,England,CumFullyVaccByDate,41636043
19/10/2022,England,CumFullyVaccByDate,41637471
20/10/2022,England,CumFullyVaccByDate,41638944
21/10/2022,England,CumFullyVaccByDate,41640331
22/10/2022,England,CumFullyVaccByDate,41643515
23/10/2022,England,CumFullyVaccByDate,41644629
24/10/2022,England,CumFullyVaccByDate,41646335
25/10/2022,England,CumFullyVaccByDate,41648192
26/10/2022,England,CumFullyVaccByDate,41650225
27/10/2022,England,CumFullyVaccByDate,41652425
28/10/2022,England,CumFullyVaccByDate,41654602
29/10/2022,England,CumFullyVaccByDate,41657735
30/10/2022,England,CumFullyVaccByDate,41659011
31/10/2022,England,CumFullyVaccByDate,41659805
01/11/2022,England,CumFullyVaccByDate,41660818
02/11/2022,England,CumFullyVaccByDate,41661885
03/11/2022,England,CumFullyVaccByDate,41663024
04/11/2022,England,CumFullyVaccByDate,41664209
05/11/2022,England,CumFullyVaccByDate,41667321
06/11/2022,England,CumFullyVaccByDate,41668253
07/11/2022,England,CumFullyVaccByDate,41669018
08/11/2022,England,CumFullyVaccByDate,41669866
09/11/2022,England,CumFullyVaccByDate,41670806
10/11/2022,England,CumFullyVaccByDate,41671777
11/11/2022,England,CumFullyVaccByDate,41672893
12/11/2022,England,CumFullyVaccByDate,41675666
13/11/2022,England,CumFullyVaccByDate,41676498
14/11/2022,England,CumFullyVaccByDate,41677229
15/11/2022,England,CumFullyVaccByDate,41678121
16/11/2022,England,CumFullyVaccByDate,41678979
17/11/2022,England,CumFullyVaccByDate,41679934
18/11/2022,England,CumFullyVaccByDate,41680965
19/11/2022,England,CumFullyVaccByDate,41683618
20/11/2022,England,CumFullyVaccByDate,41684373
21/11/2022,England,CumFullyVaccByDate,41685016
22/11/2022,England,CumFullyVaccByDate,41685747
23/11/2022,England,CumFullyVaccByDate,41686534
24/11/2022,England,CumFullyVaccByDate,41687388
25/11/2022,England,CumFullyVaccByDate,41688376
26/11/2022,England,CumFullyVaccByDate,41690582
27/11/2022,England,CumFullyVaccByDate,41691319
28/11/2022,England,CumFullyVaccByDate,41692051
29/11/2022,England,CumFullyVaccByDate,41692782
30/11/2022,England,CumFullyVaccByDate,41693505
01/12/2022,England,CumFullyVaccByDate,41694059
02/12/2022,England,CumFullyVaccByDate,41694782
03/12/2022,England,CumFullyVaccByDate,41696602
04/12/2022,England,CumFullyVaccByDate,41697065
05/12/2022,England,CumFullyVaccByDate,41697627
06/12/2022,England,CumFullyVaccByDate,41698266
07/12/2022,England,CumFullyVaccByDate,41698891
08/12/2022,England,CumFullyVaccByDate,41699445
09/12/2022,England,CumFullyVaccByDate,41700073
10/12/2022,England,CumFullyVaccByDate,41701465
11/12/2022,England,CumFullyVaccByDate,41701957
12/12/2022,England,CumFullyVaccByDate,41702373
13/12/2022,England,CumFullyVaccByDate,41702911
14/12/2022,England,CumFullyVaccByDate,41703626
15/12/2022,England,CumFullyVaccByDate,41704201
16/12/2022,England,CumFullyVaccByDate,41704739
17/12/2022,England,CumFullyVaccByDate,41705781
18/12/2022,England,CumFullyVaccByDate,41706206
19/12/2022,England,CumFullyVaccByDate,41706806
20/12/2022,England,CumFullyVaccByDate,41707471
21/12/2022,England,CumFullyVaccByDate,41708068
22/12/2022,England,CumFullyVaccByDate,41708647
23/12/2022,England,CumFullyVaccByDate,41709277
24/12/2022,England,CumFullyVaccByDate,41709468
25/12/2022,England,CumFullyVaccByDate,41709489
26/12/2022,England,CumFullyVaccByDate,41709520
27/12/2022,England,CumFullyVaccByDate,41709557
28/12/2022,England,CumFullyVaccByDate,41710280
29/12/2022,England,CumFullyVaccByDate,41710944
30/12/2022,England,CumFullyVaccByDate,41711544
31/12/2022,England,CumFullyVaccByDate,41711945
01/01/2023,England,CumFullyVaccByDate,41711955
02/01/2023,England,CumFullyVaccByDate,41711979
03/01/2023,England,CumFullyVaccByDate,41712591
04/01/2023,England,CumFullyVaccByDate,41713220
05/01/2023,England,CumFullyVaccByDate,41713756
06/01/2023,England,CumFullyVaccByDate,41714406
07/01/2023,England,CumFullyVaccByDate,41715787
08/01/2023,England,CumFullyVaccByDate,41716140
09/01/2023,England,CumFullyVaccByDate,41716622
10/01/2023,England,CumFullyVaccByDate,41717220
11/01/2023,England,CumFullyVaccByDate,41717876
12/01/2023,England,CumFullyVaccByDate,41718567
13/01/2023,England,CumFullyVaccByDate,41719403
14/01/2023,England,CumFullyVaccByDate,41721071
15/01/2023,England,CumFullyVaccByDate,41721447
16/01/2023,England,CumFullyVaccByDate,41722077
17/01/2023,England,CumFullyVaccByDate,41722646
18/01/2023,England,CumFullyVaccByDate,41723115
19/01/2023,England,CumFullyVaccByDate,41723713
20/01/2023,England,CumFullyVaccByDate,41724462
21/01/2023,England,CumFullyVaccByDate,41726143
22/01/2023,England,CumFullyVaccByDate,41726509
23/01/2023,England,CumFullyVaccByDate,41726943
24/01/2023,England,CumFullyVaccByDate,41727426
25/01/2023,England,CumFullyVaccByDate,41727963
26/01/2023,England,CumFullyVaccByDate,41728525
27/01/2023,England,CumFullyVaccByDate,41729231
28/01/2023,England,CumFullyVaccByDate,41730657
29/01/2023,England,CumFullyVaccByDate,41730911
30/01/2023,England,CumFullyVaccByDate,41731494
31/01/2023,England,CumFullyVaccByDate,41732008
01/02/2023,England,CumFullyVaccByDate,41732571
02/02/2023,England,CumFullyVaccByDate,41733040
03/02/2023,England,CumFullyVaccByDate,41733595
04/02/2023,England,CumFullyVaccByDate,41734797
05/02/2023,England,CumFullyVaccByDate,41735162
06/02/2023,England,CumFullyVaccByDate,41735640
07/02/2023,England,CumFullyVaccByDate,41736108
08/02/2023,England,CumFullyVaccByDate,41736677
09/02/2023,England,CumFullyVaccByDate,41737269
10/02/2023,England,CumFullyVaccByDate,41737946
11/02/2023,England,CumFullyVaccByDate,41739563
12/02/2023,England,CumFullyVaccByDate,41739921
13/02/2023,England,CumFullyVaccByDate,41740310
14/02/2023,England,CumFullyVaccByDate,41740664
15/02/2023,England,CumFullyVaccByDate,41741082
16/02/2023,England,CumFullyVaccByDate,41741555
17/02/2023,England,CumFullyVaccByDate,41742096
18/02/2023,England,CumFullyVaccByDate,41743056
19/02/2023,England,CumFullyVaccByDate,41743180
20/02/2023,England,CumFullyVaccByDate,41743396
21/02/2023,England,CumFullyVaccByDate,41743576
22/02/2023,England,CumFullyVaccByDate,41743815
23/02/2023,England,CumFullyVaccByDate,41744139
24/02/2023,England,CumFullyVaccByDate,41744487
25/02/2023,England,CumFullyVaccByDate,41745221
26/02/2023,England,CumFullyVaccByDate,41745360
27/02/2023,England,CumFullyVaccByDate,41745529
28/02/2023,England,CumFullyVaccByDate,41745710
01/03/2023,England,CumFullyVaccByDate,41745940
02/03/2023,England,CumFullyVaccByDate,41746158
03/03/2023,England,CumFullyVaccByDate,41746450
04/03/2023,England,CumFullyVaccByDate,41747084
05/03/2023,England,CumFullyVaccByDate,41747186
06/03/2023,England,CumFullyVaccByDate,41747396
07/03/2023,England,CumFullyVaccByDate,41747537
08/03/2023,England,CumFullyVaccByDate,41747765
09/03/2023,England,CumFullyVaccByDate,41747942
10/03/2023,England,CumFullyVaccByDate,41748209
11/03/2023,England,CumFullyVaccByDate,41748746
12/03/2023,England,CumFullyVaccByDate,41748874
13/03/2023,England,CumFullyVaccByDate,41749034
14/03/2023,England,CumFullyVaccByDate,41749194
15/03/2023,England,CumFullyVaccByDate,41749463
16/03/2023,England,CumFullyVaccByDate,41749693
17/03/2023,England,CumFullyVaccByDate,41749948
18/03/2023,England,CumFullyVaccByDate,41750485
19/03/2023,England,CumFullyVaccByDate,41750558
20/03/2023,England,CumFullyVaccByDate,41750734
21/03/2023,England,CumFullyVaccByDate,41750905
22/03/2023,England,CumFullyVaccByDate,41751117
23/03/2023,England,CumFullyVaccByDate,41751283
24/03/2023,England,CumFullyVaccByDate,41751467
25/03/2023,England,CumFullyVaccByDate,41751886
26/03/2023,England,CumFullyVaccByDate,41751967
27/03/2023,England,CumFullyVaccByDate,41752104
28/03/2023,England,CumFullyVaccByDate,41752244
29/03/2023,England,CumFullyVaccByDate,41752391
30/03/2023,England,CumFullyVaccByDate,41752551
31/03/2023,England,CumFullyVaccByDate,41752770
01/04/2023,England,CumFullyVaccByDate,41753021
02/04/2023,England,CumFullyVaccByDate,41753039
03/04/2023,England,CumFullyVaccByDate,41753206
04/04/2023,England,CumFullyVaccByDate,41753368
05/04/2023,England,CumFullyVaccByDate,41753523
06/04/2023,England,CumFullyVaccByDate,41753693
07/04/2023,England,CumFullyVaccByDate,41753709
08/04/2023,England,CumFullyVaccByDate,41753941
09/04/2023,England,CumFullyVaccByDate,41753943
10/04/2023,England,CumFullyVaccByDate,41753975
11/04/2023,England,CumFullyVaccByDate,41754132
12/04/2023,England,CumFullyVaccByDate,41754300
13/04/2023,England,CumFullyVaccByDate,41754446
14/04/2023,England,CumFullyVaccByDate,41754609
15/04/2023,England,CumFullyVaccByDate,41754777
16/04/2023,England,CumFullyVaccByDate,41754788
17/04/2023,England,CumFullyVaccByDate,41755197
18/04/2023,England,CumFullyVaccByDate,41755522
19/04/2023,England,CumFullyVaccByDate,41755859
20/04/2023,England,CumFullyVaccByDate,41756176
21/04/2023,England,CumFullyVaccByDate,41756499
22/04/2023,England,CumFullyVaccByDate,41757094
23/04/2023,England,CumFullyVaccByDate,41757221
24/04/2023,England,CumFullyVaccByDate,41757480
25/04/2023,England,CumFullyVaccByDate,41757759
26/04/2023,England,CumFullyVaccByDate,41758051
27/04/2023,England,CumFullyVaccByDate,41758383
28/04/2023,England,CumFullyVaccByDate,41758772
29/04/2023,England,CumFullyVaccByDate,41759379
30/04/2023,England,CumFullyVaccByDate,41759524
01/05/2023,England,CumFullyVaccByDate,41759571
02/05/2023,England,CumFullyVaccByDate,41759940
03/05/2023,England,CumFullyVaccByDate,41760236
04/05/2023,England,CumFullyVaccByDate,41760526
05/05/2023,England,CumFullyVaccByDate,41760867
06/05/2023,England,CumFullyVaccByDate,41761193
07/05/2023,England,CumFullyVaccByDate,41761307
08/05/2023,England,CumFullyVaccByDate,41761349
09/05/2023,England,CumFullyVaccByDate,41761613
10/05/2023,England,CumFullyVaccByDate,41761895
11/05/2023,England,CumFullyVaccByDate,41762143
12/05/2023,England,CumFullyVaccByDate,41762462
13/05/2023,England,CumFullyVaccByDate,41762999
14/05/2023,England,CumFullyVaccByDate,41763134
15/05/2023,England,CumFullyVaccByDate,41763350
16/05/2023,England,CumFullyVaccByDate,41763554
17/05/2023,England,CumFullyVaccByDate,41763789
18/05/2023,England,CumFullyVaccByDate,41764007
19/05/2023,England,CumFullyVaccByDate,41764295
20/05/2023,England,CumFullyVaccByDate,41764765
21/05/2023,England,CumFullyVaccByDate,41764856
22/05/2023,England,CumFullyVaccByDate,41765064
23/05/2023,England,CumFullyVaccByDate,41765269
24/05/2023,England,CumFullyVaccByDate,41765484
25/05/2023,England,CumFullyVaccByDate,41765711
26/05/2023,England,CumFullyVaccByDate,41765963
27/05/2023,England,CumFullyVaccByDate,41766336
28/05/2023,England,CumFullyVaccByDate,41766379
29/05/2023,England,CumFullyVaccByDate,41766426
30/05/2023,England,CumFullyVaccByDate,41766782
31/05/2023,England,CumFullyVaccByDate,41767063
01/06/2023,England,CumFullyVaccByDate,41767341
02/06/2023,England,CumFullyVaccByDate,41767600
03/06/2023,England,CumFullyVaccByDate,41767884
04/06/2023,England,CumFullyVaccByDate,41767963
05/06/2023,England,CumFullyVaccByDate,41768094
06/06/2023,England,CumFullyVaccByDate,41768250
07/06/2023,England,CumFullyVaccByDate,41768415
08/06/2023,England,CumFullyVaccByDate,41768613
09/06/2023,England,CumFullyVaccByDate,41768865
10/06/2023,England,CumFullyVaccByDate,41769149
11/06/2023,England,CumFullyVaccByDate,41769195
12/06/2023,England,CumFullyVaccByDate,41769362
13/06/2023,England,CumFullyVaccByDate,41769545
14/06/2023,England,CumFullyVaccByDate,41769742
15/06/2023,England,CumFullyVaccByDate,41769930
16/06/2023,England,CumFullyVaccByDate,41770141
17/06/2023,England,CumFullyVaccByDate,41770462
18/06/2023,England,CumFullyVaccByDate,41770514
19/06/2023,England,CumFullyVaccByDate,41770672
20/06/2023,England,CumFullyVaccByDate,41770805
21/06/2023,England,CumFullyVaccByDate,41770981
22/06/2023,England,CumFullyVaccByDate,41771167
23/06/2023,England,CumFullyVaccByDate,41771392
24/06/2023,England,CumFullyVaccByDate,41771676
25/06/2023,England,CumFullyVaccByDate,41771720
26/06/2023,England,CumFullyVaccByDate,41771893
27/06/2023,England,CumFullyVaccByDate,41772080
28/06/2023,England,CumFullyVaccByDate,41772270
29/06/2023,England,CumFullyVaccByDate,41772486
30/06/2023,England,CumFullyVaccByDate,41772826
01/07/2023,England,CumFullyVaccByDate,41772827
02/07/2023,England,CumFullyVaccByDate,41772828
03/07/2023,England,CumFullyVaccByDate,41772829
04/07/2023,England,CumFullyVaccByDate,41772831
05/07/2023,England,CumFullyVaccByDate,41772831
06/07/2023,England,CumFullyVaccByDate,41772833
07/07/2023,England,CumFullyVaccByDate,41772834
08/07/2023,England,CumFullyVaccByDate,41772834
09/07/2023,England,CumFullyVaccByDate,41772834
10/07/2023,England,CumFullyVaccByDate,41772839
11/07/2023,England,CumFullyVaccByDate,41772840
12/07/2023,England,CumFullyVaccByDate,41772840
13/07/2023,England,CumFullyVaccByDate,41772840
14/07/2023,England,CumFullyVaccByDate,41772840
15/07/2023,England,CumFullyVaccByDate,41772840
16/07/2023,England,CumFullyVaccByDate,41772841
17/07/2023,England,CumFullyVaccByDate,41772841
18/07/2023,England,CumFullyVaccByDate,41772841
19/07/2023,England,CumFullyVaccByDate,41772843
20/07/2023,England,CumFullyVaccByDate,41772843
21/07/2023,England,CumFullyVaccByDate,41772843
22/07/2023,England,CumFullyVaccByDate,41772843
23/07/2023,England,CumFullyVaccByDate,41772843
24/07/2023,England,CumFullyVaccByDate,41772844
25/07/2023,England,CumFullyVaccByDate,41772845
26/07/2023,England,CumFullyVaccByDate,41772845
27/07/2023,England,CumFullyVaccByDate,41772846
28/07/2023,England,CumFullyVaccByDate,41772847
29/07/2023,England,CumFullyVaccByDate,41772847
30/07/2023,England,CumFullyVaccByDate,41772847
31/07/2023,England,CumFullyVaccByDate,41772847
